Campaign_id,Channel,Spend,Clicks,Impressions,Date
CMP2457,LinkedIn Ads,$21685.2500,4662,51508,07/31/2025
CMP0803,Instagram Ads,$23450.4900,1444,42648,2025-12-07
CMP6664,Facebook Ads,$22553.6500,1730,33508,2025-11-11
CMP8616,Facebook Ads,$648.3700,182,18484,01/25/2025
CMP9107,YouTube Ads,$927.2400,131,98797,05/13/2025
CMP8449,Facebook Ads,$18640.3000,1587,51556,2025-02-02
CMP6555,YouTube Ads,$74275.5400,4885,90854,09/25/2025
CMP4876,Facebook Ads,$3112.9100,174,4714,2025-08-03
CMP4127,Google Ads,$6484.0900,384,62550,05/30/2025
CMP0694,Facebook Ads,$29120.4900,1926,54858,2025-08-07
CMP0382,Email Marketing,$9211.4700,1012,13089,07/30/2025
CMP8278,Google Ads,$13410.1700,3043,31604,2025-04-05
CMP5433,Email Marketing,$13216.2000,1003,19596,12/23/2025
CMP0943,Instagram Ads,$16462.1900,888,33302,04/17/2025
CMP2002,LinkedIn Ads,$61234.8900,3685,97479,02/22/2025
CMP2028,YouTube Ads,$13133.3700,671,8334,2025-04-05
CMP2208,LinkedIn Ads,$106787.9800,5342,86414,01/21/2025
CMP8273,LinkedIn Ads,$13499.7800,3239,44918,09/14/2025
CMP0175,Facebook Ads,$3152.4300,158,29355,01/16/2025
CMP2096,YouTube Ads,$1063.9500,157,70664,07/13/2025
CMP4648,YouTube Ads,$28208.5600,1534,17689,2025-02-01
CMP0950,Google Ads,$10488.8600,630,42793,09/27/2025
CMP6505,YouTube Ads,$49078.0000,2859,64566,10/28/2025
CMP3533,YouTube Ads,$21333.7300,4193,80900,2025-03-05
CMP4181,Google Ads,$23239.6200,4866,93149,2025-02-10
CMP5530,Facebook Ads,$32895.6500,3289,66536,01/24/2025
CMP0295,Google Ads,$3202.8400,276,27288,04/15/2025
CMP0447,LinkedIn Ads,$7226.9400,1916,22184,04/19/2025
CMP0853,LinkedIn Ads,$26018.5000,4557,68725,10/20/2025
CMP9198,Email Marketing,$8183.2100,1322,20690,09/26/2025
CMP9086,Google Ads,$60013.0700,3715,71181,06/25/2025
CMP8661,Facebook Ads,$2651.3800,427,55406,11/27/2025
CMP6072,LinkedIn Ads,$4519.3100,345,92584,01/25/2025
CMP4741,Instagram Ads,$29028.3500,1539,77246,08/20/2025
CMP9385,YouTube Ads,$110504.7800,6943,84046,10/21/2025
CMP9836,Email Marketing,$30614.8300,7524,97650,09/25/2025
CMP9319,Facebook Ads,$17388.0100,1403,21258,05/31/2025
CMP3186,Facebook Ads,$2828.2000,493,26952,04/25/2025
CMP0898,LinkedIn Ads,$8445.6200,426,83555,08/31/2025
CMP0501,Email Marketing,$23012.5900,1474,59932,2025-08-06
CMP9870,Instagram Ads,$73753.0700,4047,87221,09/24/2025
CMP4665,Google Ads,$61076.9900,3388,47178,2025-02-03
CMP8999,Facebook Ads,$77480.1700,4887,55245,2025-06-10
CMP6266,YouTube Ads,$27641.6700,2873,51584,2025-07-02
CMP2388,Facebook Ads,$32741.1000,2619,71272,2025-03-03
CMP9628,Instagram Ads,$30638.6800,2277,68719,01/21/2025
CMP8420,LinkedIn Ads,$59729.9100,3250,80694,07/19/2025
CMP8256,Facebook Ads,$3066.2300,216,11837,2025-10-11
CMP4576,Google Ads,$34477.6000,2629,40408,06/14/2025
CMP8550,Facebook Ads,$80289.2700,7827,78344,07/30/2025
CMP4426,Google Ads,$37494.3600,3659,66915,05/25/2025
CMP2290,Email Marketing,$48761.4000,3422,54850,2025-02-11
CMP8063,Email Marketing,$145801.8400,7818,83971,01/25/2025
CMP4318,Google Ads,$62116.9400,4342,54072,05/15/2025
CMP2174,Instagram Ads,$8778.5400,1452,48907,07/25/2025
CMP3358,Facebook Ads,$6646.3200,1715,90871,03/25/2025
CMP8410,Email Marketing,$12117.0600,1134,43648,2025-07-10
CMP1218,Email Marketing,$19528.0600,2480,73458,10/31/2025
CMP6482,Instagram Ads,$7850.6100,402,68881,02/18/2025
CMP4099,Google Ads,$46243.4500,3903,54213,03/14/2025
CMP1232,Google Ads,$7629.7100,427,23165,10/29/2025
CMP6880,Facebook Ads,$38230.2400,4523,77041,2025-09-09
CMP3796,YouTube Ads,$9017.4900,520,33854,2025-01-04
CMP9379,LinkedIn Ads,$4727.8900,425,98834,12/26/2025
CMP1950,LinkedIn Ads,$20646.9900,5785,64694,2025-12-09
CMP0254,Instagram Ads,$1746.2900,146,2295,02/13/2025
CMP2609,Google Ads,$8411.1500,3048,53558,06/21/2025
CMP2464,Email Marketing,$15565.5100,1120,11550,03/31/2025
CMP9735,Google Ads,$57920.5600,4888,75076,12/16/2025
CMP8958,Google Ads,$10306.3500,569,22753,01/20/2025
CMP8885,LinkedIn Ads,$47313.1400,4158,96265,05/30/2025
CMP8392,YouTube Ads,$15638.6100,1131,84511,05/26/2025
CMP0587,Email Marketing,$29882.3200,7281,87830,2025-02-04
CMP8836,Email Marketing,$2958.4000,157,26479,08/20/2025
CMP7560,LinkedIn Ads,$49020.3400,4409,82010,2025-05-10
CMP2522,Facebook Ads,$53877.4500,4278,43958,2025-10-09
CMP6531,Email Marketing,$42718.1100,2610,26410,2025-08-07
CMP5905,LinkedIn Ads,$42577.7100,5125,51930,08/22/2025
CMP8877,Facebook Ads,$98640.5600,5663,99841,05/18/2025
CMP3214,Facebook Ads,$14138.1600,2459,48271,2025-07-05
CMP6413,Facebook Ads,$44158.1000,2287,27502,10/21/2025
CMP5372,Facebook Ads,$52901.1900,6288,71866,2025-05-09
CMP6614,YouTube Ads,$18498.2800,2895,31052,09/29/2025
CMP8266,Google Ads,$54872.3500,5871,75391,2025-07-07
CMP9154,Instagram Ads,$2935.0000,362,4048,2025-07-09
CMP1966,Email Marketing,$85683.9800,6802,69149,02/27/2025
CMP5466,YouTube Ads,$18875.9800,1152,32935,02/14/2025
CMP7434,Google Ads,$16519.9500,2735,44830,04/21/2025
CMP7797,Email Marketing,$5647.4600,847,70750,2025-07-08
CMP2453,Email Marketing,$13705.6300,1837,86320,02/14/2025
CMP2000,Email Marketing,$46765.8200,4340,79559,01/31/2025
CMP3851,YouTube Ads,$80776.7700,4619,71046,06/28/2025
CMP7015,LinkedIn Ads,$6731.0700,382,9650,10/26/2025
CMP2746,Facebook Ads,$49081.9300,5834,66580,06/22/2025
CMP5960,Instagram Ads,$26759.1700,4769,95411,2025-07-03
CMP5445,Google Ads,$34072.3600,1959,19842,01/21/2025
CMP3803,Google Ads,$8069.1300,587,32988,2025-01-03
CMP7873,Google Ads,$23379.4600,1721,70391,2025-06-08
CMP8517,YouTube Ads,$58527.8300,6326,82859,11/14/2025
CMP3639,LinkedIn Ads,$85924.6300,5270,60851,05/30/2025
CMP8443,Email Marketing,$51987.0500,2797,94233,05/28/2025
CMP8903,Google Ads,$13064.6100,2240,98606,2025-02-02
CMP0117,Email Marketing,$2854.0400,808,41959,2025-05-01
CMP3342,Email Marketing,$32818.6300,3844,74449,09/30/2025
CMP7472,Facebook Ads,$16166.7700,1483,25680,06/14/2025
CMP6209,Facebook Ads,$2597.8500,317,76870,11/13/2025
CMP9074,Facebook Ads,$16160.9600,1725,97624,2025-09-10
CMP7491,Email Marketing,$8836.1200,862,30189,04/22/2025
CMP0480,Instagram Ads,$3943.1900,756,25827,10/18/2025
CMP5357,Email Marketing,$9142.0700,667,78700,2025-01-05
CMP5959,Email Marketing,$41392.3600,3283,34049,2025-04-10
CMP8014,Email Marketing,$117590.6700,7636,86489,2025-10-09
CMP9356,Instagram Ads,$24953.8000,3594,36214,09/13/2025
CMP9540,LinkedIn Ads,$1211.8500,97,2352,08/14/2025
CMP9764,LinkedIn Ads,$62228.4800,4127,71074,04/20/2025
CMP8503,Facebook Ads,$1061.9400,355,19126,2025-12-12
CMP0890,YouTube Ads,$2397.6800,759,26699,01/23/2025
CMP7629,YouTube Ads,$73870.6100,4194,67989,08/13/2025
CMP6099,Email Marketing,$17062.6300,2977,69414,11/23/2025
CMP0663,Facebook Ads,$3766.0500,192,4272,2025-01-05
CMP9402,Instagram Ads,$3632.8500,992,16349,03/25/2025
CMP9457,Facebook Ads,$150893.5600,9665,97651,2025-06-12
CMP8379,Facebook Ads,$11429.0400,676,9430,2025-03-01
CMP8190,Google Ads,$36010.9300,7975,81783,07/23/2025
CMP2579,Google Ads,$73467.4200,7592,92018,2025-05-12
CMP1463,Google Ads,$7952.8100,833,16773,2025-08-03
CMP2229,Email Marketing,$69263.5200,4384,46949,2025-08-05
CMP9370,Facebook Ads,$26595.4300,3165,58550,2025-02-10
CMP4940,YouTube Ads,$5651.9600,356,15582,05/25/2025
CMP6469,Email Marketing,$22379.1400,1201,70788,2025-05-01
CMP6154,Facebook Ads,$2072.9100,352,4243,2025-07-07
CMP0021,Facebook Ads,$121187.3500,9370,95804,2025-07-03
CMP1944,Facebook Ads,$8241.5100,831,38105,2025-03-07
CMP2136,Facebook Ads,$3453.7200,182,5544,03/21/2025
CMP5929,YouTube Ads,$13163.2500,2013,23227,2025-11-09
CMP1399,LinkedIn Ads,$14137.3100,4889,57862,04/27/2025
CMP1754,Instagram Ads,$41957.0900,2188,43869,03/23/2025
CMP4092,Google Ads,$1115.7200,84,18343,07/27/2025
CMP5051,YouTube Ads,$4396.9100,429,10504,12/13/2025
CMP4033,Instagram Ads,$4508.3300,921,64858,2025-09-05
CMP1942,YouTube Ads,$790.3000,129,18074,07/31/2025
CMP1475,LinkedIn Ads,$20589.7900,1785,23217,2025-06-10
CMP7337,Google Ads,$3079.3800,174,21415,02/25/2025
CMP0696,LinkedIn Ads,$6009.7700,882,61370,08/25/2025
CMP5917,YouTube Ads,$16012.3000,2065,38116,07/25/2025
CMP7129,Facebook Ads,$77261.8500,4405,47735,12/13/2025
CMP8130,Google Ads,$6690.8500,543,28812,06/20/2025
CMP7201,Instagram Ads,$33211.9600,3274,59340,03/18/2025
CMP2265,Email Marketing,$627.6000,205,64259,05/17/2025
CMP9656,Google Ads,$974.9100,288,10888,10/29/2025
CMP0322,Email Marketing,$55489.3500,4353,87865,2025-06-10
CMP4417,YouTube Ads,$892.1400,130,2396,12/29/2025
CMP8223,Google Ads,$34372.2700,2488,79286,2025-03-11
CMP3665,Email Marketing,$2683.5300,253,10535,08/13/2025
CMP1673,LinkedIn Ads,$4409.5100,865,52070,2025-06-09
CMP3823,Facebook Ads,$20695.3500,3629,44247,12/19/2025
CMP1867,YouTube Ads,$624.3100,170,60467,05/16/2025
CMP0836,YouTube Ads,$77354.7200,4478,62390,02/24/2025
CMP0450,Email Marketing,$17908.7900,4301,88565,2025-07-10
CMP9365,YouTube Ads,$75220.1400,4182,80049,10/27/2025
CMP0368,Email Marketing,$56171.7500,4175,72451,05/29/2025
CMP4261,Instagram Ads,$6279.4200,1182,72137,2025-03-03
CMP9357,LinkedIn Ads,$31615.3900,3112,68433,2025-06-01
CMP0768,LinkedIn Ads,$28821.1300,2673,64168,02/17/2025
CMP6607,Google Ads,$26876.6800,1426,86928,09/19/2025
CMP6939,YouTube Ads,$13600.4600,1282,68150,07/20/2025
CMP0707,YouTube Ads,$28889.5100,1928,48483,05/13/2025
CMP8100,YouTube Ads,$23035.8200,4115,86191,05/26/2025
CMP1754,LinkedIn Ads,$115468.2800,6586,78157,2025-04-12
CMP6909,Email Marketing,$80213.3900,4687,85840,2025-12-07
CMP7034,Google Ads,$21821.3200,1905,36818,03/19/2025
CMP6324,Facebook Ads,$19050.8300,1506,22946,2025-05-05
CMP9403,Facebook Ads,$21275.6200,2239,36854,12/23/2025
CMP4236,LinkedIn Ads,$25567.8500,1289,64852,09/27/2025
CMP1039,Google Ads,$2201.0200,352,41308,02/27/2025
CMP2675,Facebook Ads,$29513.7100,6724,95681,04/20/2025
CMP0718,Instagram Ads,$17587.5400,4236,44102,06/20/2025
CMP4950,LinkedIn Ads,$2742.4600,586,20958,02/19/2025
CMP4738,Instagram Ads,$4539.2000,476,5703,2025-02-02
CMP4239,YouTube Ads,$74390.4200,4745,72548,11/19/2025
CMP6566,LinkedIn Ads,$5206.8800,1241,74240,2025-10-02
CMP3711,Instagram Ads,$57166.0500,3076,83598,11/17/2025
CMP4080,Email Marketing,$48354.1700,3292,78253,2025-09-10
CMP1480,Instagram Ads,$42971.5700,2189,46601,2025-04-12
CMP2959,Google Ads,$156807.2100,7877,92105,2025-07-05
CMP1288,LinkedIn Ads,$6881.5600,1063,91491,2025-02-11
CMP6731,Email Marketing,$8967.8100,2110,86884,10/24/2025
CMP0126,Google Ads,$4949.3200,354,5247,10/21/2025
CMP2932,Google Ads,$34708.0300,3820,40445,2025-12-07
CMP0820,Instagram Ads,$11714.4300,2197,59121,2025-09-06
CMP8807,Google Ads,$60581.9200,3741,76869,2025-07-06
CMP0474,LinkedIn Ads,$9553.9900,546,19151,2025-09-07
CMP3020,LinkedIn Ads,$8341.6000,2419,46106,07/23/2025
CMP0151,Email Marketing,$37243.7500,7021,90508,2025-06-04
CMP7405,LinkedIn Ads,$80225.9600,5734,64700,2025-09-06
CMP1699,Google Ads,$17891.9600,1200,25183,02/21/2025
CMP8472,Email Marketing,$1410.4300,541,52888,2025-02-10
CMP7884,Email Marketing,$21920.0100,4627,66819,2025-10-02
CMP0224,Instagram Ads,$22983.0900,1155,60473,07/29/2025
CMP1818,Facebook Ads,$3032.3600,258,9008,04/28/2025
CMP6323,YouTube Ads,$6366.7700,522,8303,11/22/2025
CMP2022,Email Marketing,$89821.5300,5741,75071,09/15/2025
CMP4397,Google Ads,$3400.0800,489,6120,2025-01-12
CMP3225,Google Ads,$6393.4500,336,16601,03/20/2025
CMP8049,Email Marketing,$14958.9000,1440,83368,07/23/2025
CMP2726,LinkedIn Ads,$1024.3600,175,24245,2025-12-10
CMP7779,Instagram Ads,$3574.6500,256,95613,2025-01-02
CMP5390,Email Marketing,$9963.9600,3234,85275,2025-08-11
CMP4371,YouTube Ads,$24357.0600,1405,32072,2025-06-06
CMP8433,Google Ads,$66800.6100,6543,95736,09/16/2025
CMP4569,Instagram Ads,$53704.7400,2794,35343,05/14/2025
CMP8767,Instagram Ads,$12220.3300,1130,92234,11/14/2025
CMP5252,Facebook Ads,$10503.1000,2070,86364,08/22/2025
CMP6325,YouTube Ads,$47699.4000,4795,76435,10/28/2025
CMP9812,Google Ads,$28680.4200,2626,42117,12/26/2025
CMP2254,Instagram Ads,$6133.8300,1955,51393,02/15/2025
CMP4388,Facebook Ads,$32275.6400,2330,28703,10/31/2025
CMP1691,Facebook Ads,$19279.3800,1373,16775,09/13/2025
CMP8472,YouTube Ads,$9815.4800,778,8471,04/19/2025
CMP3033,Facebook Ads,$161.5200,58,25033,12/21/2025
CMP0489,YouTube Ads,$119000.5000,7928,84756,2025-04-03
CMP6287,Google Ads,$5602.7700,302,39848,2025-01-05
CMP1394,YouTube Ads,$20755.5800,6235,68890,2025-05-09
CMP5069,LinkedIn Ads,$45058.1200,2641,79162,02/20/2025
CMP7489,LinkedIn Ads,$574.4700,64,25904,05/23/2025
CMP0321,Email Marketing,$4997.1500,496,8039,2025-09-12
CMP6439,Instagram Ads,$14464.1700,3603,41202,02/16/2025
CMP1648,LinkedIn Ads,$71357.7600,4455,82493,08/29/2025
CMP3190,LinkedIn Ads,$27428.9400,4541,57009,2025-11-10
CMP6640,Facebook Ads,$52893.6400,5021,52910,2025-08-01
CMP9270,Google Ads,$87296.9000,4384,63928,2025-05-12
CMP9689,LinkedIn Ads,$16031.0000,1536,25672,2025-09-02
CMP2073,Google Ads,$3227.0900,321,13400,12/26/2025
CMP3061,LinkedIn Ads,$4000.6700,204,3925,2025-11-10
CMP7553,Instagram Ads,$33853.1000,4231,45989,2025-02-03
CMP2261,LinkedIn Ads,$21211.4500,1627,40901,2025-08-02
CMP2371,Instagram Ads,$19405.6300,1296,14045,07/26/2025
CMP7824,Instagram Ads,$18493.2200,4863,69138,01/28/2025
CMP9070,Instagram Ads,$43869.7800,4861,91262,01/24/2025
CMP2319,Facebook Ads,$70179.3800,4120,50125,12/30/2025
CMP3598,Email Marketing,$24927.5000,3408,46849,01/28/2025
CMP7701,Facebook Ads,$25731.3200,1384,67942,2025-09-11
CMP8466,Facebook Ads,$16884.8000,1122,23091,2025-04-05
CMP8885,Instagram Ads,$632.0500,173,2818,06/29/2025
CMP1904,YouTube Ads,$764.5700,58,50732,08/26/2025
CMP0715,Email Marketing,$36466.7600,1912,49543,08/14/2025
CMP1162,LinkedIn Ads,$37764.6700,2621,79810,2025-03-01
CMP8261,YouTube Ads,$40225.7800,2730,42928,04/27/2025
CMP9390,Facebook Ads,$13794.2500,2873,56018,2025-12-05
CMP8433,Facebook Ads,$28291.5100,1706,64145,2025-03-10
CMP5445,Google Ads,$23924.8600,1490,22149,2025-06-12
CMP4863,Facebook Ads,$60435.6900,5947,97469,09/26/2025
CMP4473,YouTube Ads,$5719.9400,368,59071,08/18/2025
CMP4909,YouTube Ads,$19912.2400,1649,67979,2025-01-04
CMP4882,LinkedIn Ads,$3849.5700,1156,20074,06/21/2025
CMP6447,Instagram Ads,$42933.4700,5128,60849,2025-10-02
CMP0160,YouTube Ads,$11394.3200,603,6458,06/16/2025
CMP0452,Email Marketing,$15952.2400,883,80654,02/21/2025
CMP1553,YouTube Ads,$1806.6200,362,92004,2025-01-06
CMP2756,Email Marketing,$3867.6000,257,5118,2025-09-07
CMP2903,Google Ads,$1854.6800,326,12838,2025-10-06
CMP0832,Google Ads,$8057.5800,959,43878,2025-04-04
CMP5568,Google Ads,$7723.0800,2364,59417,2025-10-09
CMP9748,YouTube Ads,$6136.8200,412,8490,10/30/2025
CMP1078,Google Ads,$1891.8600,251,3274,12/13/2025
CMP9486,Google Ads,$1039.8300,121,2393,01/17/2025
CMP4657,Google Ads,$8944.1200,664,11438,02/18/2025
CMP2856,YouTube Ads,$45581.2400,2885,49077,2025-05-05
CMP6356,Google Ads,$1059.5500,110,6359,2025-07-09
CMP7021,YouTube Ads,$1508.4800,125,9705,08/13/2025
CMP7848,YouTube Ads,$41684.6400,2894,37003,04/22/2025
CMP6144,Facebook Ads,$477.9200,51,4688,08/23/2025
CMP5701,Google Ads,$6592.1800,1060,11552,07/14/2025
CMP1733,LinkedIn Ads,$12215.0500,2137,72416,2025-01-02
CMP3627,Instagram Ads,$3088.0300,830,45388,01/17/2025
CMP0761,Instagram Ads,$996.5300,73,34018,2025-04-10
CMP1912,Google Ads,$33545.9200,3266,52335,2025-11-03
CMP7480,Instagram Ads,$75221.9200,4608,75737,2025-06-10
CMP9723,Email Marketing,$63094.7600,6366,79803,03/27/2025
CMP2936,Google Ads,$24871.3200,2367,92992,2025-01-07
CMP0405,Email Marketing,$2725.7800,1082,80097,08/16/2025
CMP9024,Google Ads,$8281.5000,824,25715,03/28/2025
CMP5777,YouTube Ads,$14015.3500,1119,18317,2025-08-09
CMP1837,YouTube Ads,$21155.5200,1782,59216,06/20/2025
CMP9323,Email Marketing,$111366.1000,5704,62784,03/27/2025
CMP5566,Facebook Ads,$70459.0000,4432,64750,12/25/2025
CMP2533,YouTube Ads,$72543.8300,3978,78268,09/18/2025
CMP8420,Facebook Ads,$10698.6600,2002,24036,01/28/2025
CMP3747,Facebook Ads,$9181.1600,2597,88833,02/15/2025
CMP2158,Email Marketing,$27292.6300,6175,70799,2025-04-08
CMP2074,Email Marketing,$1244.6900,263,84221,11/21/2025
CMP3589,Facebook Ads,$15454.5600,1518,19115,2025-03-07
CMP0679,Facebook Ads,$8008.0200,816,67973,01/25/2025
CMP0942,Instagram Ads,$72255.7200,3831,95748,08/14/2025
CMP8803,Facebook Ads,$6071.4000,1622,19304,2025-12-01
CMP1213,LinkedIn Ads,$28190.0100,1598,41129,01/21/2025
CMP0478,Instagram Ads,$36967.1100,3088,34498,05/22/2025
CMP1330,Facebook Ads,$10017.0300,909,17534,09/14/2025
CMP6844,LinkedIn Ads,$110995.0100,6219,62359,01/21/2025
CMP9345,YouTube Ads,$26620.1400,3015,53605,2025-05-06
CMP7070,LinkedIn Ads,$17058.3200,1304,27735,2025-07-04
CMP9905,LinkedIn Ads,$11106.5100,1908,23925,03/28/2025
CMP4842,Facebook Ads,$15211.9000,936,35518,2025-07-12
CMP2479,Google Ads,$147397.0700,8482,91021,11/22/2025
CMP1608,Email Marketing,$34183.7900,6727,83628,2025-03-05
CMP6231,Instagram Ads,$10733.4000,873,30914,2025-03-05
CMP0944,Instagram Ads,$12756.1000,1982,71681,05/14/2025
CMP5994,Email Marketing,$39750.2300,4141,71337,2025-11-07
CMP9236,Email Marketing,$17366.3800,2095,37201,08/21/2025
CMP5497,Facebook Ads,$20432.6200,2015,49250,10/16/2025
CMP8238,LinkedIn Ads,$3020.0800,491,10333,05/24/2025
CMP8774,Email Marketing,$1628.9000,196,3038,11/13/2025
CMP6539,YouTube Ads,$11563.8700,711,20690,2025-10-07
CMP1849,Facebook Ads,$4999.0200,282,3775,05/22/2025
CMP4354,Facebook Ads,$19827.6600,1053,52437,05/27/2025
CMP4061,Facebook Ads,$7790.7600,1003,56454,2025-12-06
CMP6761,Facebook Ads,$48748.8800,7552,88217,12/15/2025
CMP8122,YouTube Ads,$7070.9300,1418,48696,2025-03-03
CMP9126,Instagram Ads,$8198.3200,1331,43724,2025-03-12
CMP7548,Instagram Ads,$50517.7600,3507,37003,12/14/2025
CMP2681,Email Marketing,$6774.9900,464,90697,07/30/2025
CMP2164,YouTube Ads,$48052.2800,3329,58357,07/28/2025
CMP1015,Email Marketing,$10239.7300,694,8113,03/20/2025
CMP5333,Email Marketing,$107324.1900,5442,70045,01/19/2025
CMP2098,Google Ads,$12759.7700,1576,42525,2025-06-12
CMP9399,Email Marketing,$30181.5800,1625,18176,07/23/2025
CMP0575,Facebook Ads,$4147.9900,455,17941,06/27/2025
CMP0439,YouTube Ads,$39039.9000,3105,86525,11/20/2025
CMP5772,Email Marketing,$65251.5400,3543,91507,03/17/2025
CMP3717,Email Marketing,$57389.8200,3164,82733,2025-05-11
CMP3639,Instagram Ads,$3743.9000,579,31556,2025-07-08
CMP0803,YouTube Ads,$4843.5100,423,62177,07/19/2025
CMP3276,LinkedIn Ads,$414.9200,151,7056,2025-05-03
CMP9071,Facebook Ads,$68926.2300,5602,75174,2025-04-04
CMP4295,YouTube Ads,$30942.9500,3242,35852,04/13/2025
CMP3551,Email Marketing,$12073.9300,630,22023,12/31/2025
CMP8472,Email Marketing,$1410.4300,541,52888,2025-02-10
CMP7134,Facebook Ads,$42263.5200,2472,84211,05/13/2025
CMP9910,Instagram Ads,$20155.4900,3450,43534,02/16/2025
CMP6132,LinkedIn Ads,$65508.4400,3456,55025,2025-11-07
CMP7210,LinkedIn Ads,$1324.3400,262,18260,05/15/2025
CMP8176,Facebook Ads,$31564.7300,5765,71761,07/19/2025
CMP3437,Facebook Ads,$7226.7300,2717,27644,10/22/2025
CMP2464,Email Marketing,$15565.5100,1120,11550,03/31/2025
CMP4426,YouTube Ads,$70096.9100,6395,72539,2025-12-08
CMP8262,Instagram Ads,$30380.9500,4080,72622,06/20/2025
CMP0476,LinkedIn Ads,$51012.2100,3362,46057,08/28/2025
CMP0586,Facebook Ads,$3636.3200,1231,21401,2025-09-07
CMP2235,Facebook Ads,$20074.1100,2585,90562,2025-09-06
CMP3385,YouTube Ads,$36734.3600,4550,47916,03/14/2025
CMP1930,LinkedIn Ads,$8886.0800,699,9035,11/14/2025
CMP5701,Instagram Ads,$28186.7200,5107,62012,2025-11-12
CMP6514,Email Marketing,$27366.3900,2971,29815,2025-05-08
CMP5568,Instagram Ads,$1701.3700,96,2800,10/17/2025
CMP3239,Facebook Ads,$6919.5700,1937,40666,08/19/2025
CMP2932,Google Ads,$34708.0300,3820,40445,2025-12-07
CMP3198,YouTube Ads,$30226.3300,1869,71000,05/23/2025
CMP2457,LinkedIn Ads,$21685.2500,4662,51508,07/31/2025
CMP8122,YouTube Ads,$7070.9300,1418,48696,2025-03-03
CMP9571,LinkedIn Ads,$104610.6400,7370,85480,09/25/2025
CMP1553,YouTube Ads,$1806.6200,362,92004,2025-01-06
CMP2786,Facebook Ads,$11116.3300,833,12350,2025-04-05
CMP7431,LinkedIn Ads,$20368.3900,3642,44000,10/29/2025
CMP0120,Email Marketing,$69146.1500,4427,57702,2025-06-05
CMP0130,Instagram Ads,$93969.8200,5050,71178,12/25/2025
CMP4916,LinkedIn Ads,$1714.9900,644,43441,11/15/2025
CMP5464,Email Marketing,$11544.9400,3331,41692,11/28/2025
CMP7106,Instagram Ads,$4558.2400,1075,76897,2025-02-02
CMP9182,Email Marketing,$1316.2400,96,29831,12/20/2025
CMP5712,YouTube Ads,$109645.8300,8055,94946,2025-08-07
CMP1723,Instagram Ads,$46441.4700,7188,92124,02/15/2025
CMP6733,Google Ads,$1070.7900,226,33938,10/31/2025
CMP5824,Google Ads,$85234.7100,6153,89107,2025-01-08
CMP5568,Facebook Ads,$36207.1900,3308,33859,05/16/2025
CMP4932,Instagram Ads,$27396.3700,2882,43574,2025-12-10
CMP5910,Google Ads,$1140.1100,60,13995,08/16/2025
CMP2132,YouTube Ads,$12506.6100,650,9861,10/15/2025
CMP9748,YouTube Ads,$6136.8200,412,8490,10/30/2025
CMP1246,Instagram Ads,$84077.5300,6349,81320,2025-01-11
CMP5550,YouTube Ads,$2220.9800,465,60149,08/30/2025
CMP7207,Email Marketing,$22214.7600,4426,96705,2025-11-04
CMP9975,LinkedIn Ads,$742.1600,52,2560,07/31/2025
CMP1961,LinkedIn Ads,$1673.1000,86,33862,10/25/2025
CMP3394,YouTube Ads,$16403.0200,3555,53781,04/20/2025
CMP9018,Instagram Ads,$27276.9900,3767,48112,2025-09-05
CMP8100,YouTube Ads,$26223.0400,3222,62011,2025-08-07
CMP5528,Facebook Ads,$74239.8000,8192,86866,07/20/2025
CMP7110,Email Marketing,$15090.0000,831,45420,01/22/2025
CMP8693,Google Ads,$30986.0300,4173,87831,03/24/2025
CMP3051,Google Ads,$91054.0900,5573,98549,10/18/2025
CMP7463,Email Marketing,$7451.2700,1091,21315,10/24/2025
CMP5905,LinkedIn Ads,$42577.7100,5125,51930,08/22/2025
CMP1714,Email Marketing,$601.7100,114,49039,2025-01-09
CMP6072,LinkedIn Ads,$4519.3100,345,92584,01/25/2025
CMP1943,Instagram Ads,$20799.8700,2043,37893,03/28/2025
CMP8590,YouTube Ads,$1333.2500,227,5794,04/13/2025
CMP2161,LinkedIn Ads,$3684.4700,999,10372,03/19/2025
CMP6945,Email Marketing,$20425.8900,1193,56289,2025-03-11
CMP4478,YouTube Ads,$34721.0900,3122,97663,2025-02-05
CMP1756,Email Marketing,$1512.3400,542,16444,08/24/2025
CMP5333,Email Marketing,$107324.1900,5442,70045,01/19/2025
CMP1480,Instagram Ads,$42971.5700,2189,46601,2025-04-12
CMP9181,Instagram Ads,$50344.7600,3723,49973,2025-02-03
CMP6346,Email Marketing,$47141.2600,2943,87704,01/23/2025
CMP8808,Facebook Ads,$33866.5100,3766,52940,12/23/2025
CMP1594,Google Ads,$25021.2300,1813,50241,2025-05-08
CMP4920,LinkedIn Ads,$10439.0600,1608,43087,03/29/2025
CMP0613,LinkedIn Ads,$67826.7300,4240,85928,11/16/2025
CMP0636,YouTube Ads,$32100.4200,1703,17765,05/30/2025
CMP6793,Google Ads,$326.6000,63,4035,2025-11-07
CMP9596,Facebook Ads,$971.5400,83,78486,10/20/2025
CMP2111,Google Ads,$3419.2900,1053,45456,08/25/2025
CMP2043,Email Marketing,$29602.5500,2138,57079,2025-12-09
CMP4699,YouTube Ads,$2854.9500,399,24447,2025-01-08
CMP4632,Instagram Ads,$19904.3000,1821,91707,06/22/2025
CMP3823,Facebook Ads,$20695.3500,3629,44247,12/19/2025
CMP1525,Instagram Ads,$24918.3100,1706,31045,2025-06-06
