"Campaign_id","Channel","Spend","Clicks","Impressions","Date",""
"CMP8869","Google Ads","170606.71","9043","95429","12/20/2025",""
"CMP6614","Google Ads","14411.24","3492","42880","6/20/2025",""
"CMP9639","Google Ads","3328.53","1026","16002","7/4/2025",""
"CMP9195","Facebook Ads","3997.84","734","12749","11/29/2025",""
"CMP3579","Email Marketing","11610.93","2125","94820","12/16/2025",""
"CMP4478","YouTube Ads","34721.09","3122","97663","5/2/2025",""
"CMP8648","Instagram Ads","11159.66","1165","47123","10/30/2025",""
"CMP2043","Email Marketing","29602.55","2138","57079","9/12/2025",""
"CMP2101","YouTube Ads","11158.63","2426","26164","12/10/2025",""
"CMP0763","Email Marketing","4141.43","858","11463","4/22/2025",""
"CMP1815","Email Marketing","1141.01","261","3803","4/16/2025",""
"CMP6042","Instagram Ads","44259.14","3152","55887","12/15/2025",""
"CMP3388","LinkedIn Ads","28181.39","1590","48291","12/6/2025",""
"CMP0051","LinkedIn Ads","4822.11","1349","62762","1/31/2025",""
"CMP4706","Facebook Ads","6684.67","1194","39151","1/8/2025",""
"CMP3676","LinkedIn Ads","20250.63","1178","28335","7/19/2025",""
"CMP0281","Facebook Ads","73942.96","8011","86570","10/10/2025",""
"CMP8553","Instagram Ads","12111.45","1669","92427","12/4/2025",""
"CMP1756","Facebook Ads","18036.86","1082","39068","12/9/2025",""
"CMP2998","Email Marketing","11203.26","4378","67147","1/11/2025",""
"CMP7882","Facebook Ads","7568.49","494","26559","8/6/2025",""
"CMP9857","YouTube Ads","12431.82","2973","75927","8/30/2025",""
"CMP7724","Facebook Ads","30952.9","2781","71794","8/9/2025",""
"CMP2245","Facebook Ads","2489.5","409","55835","7/31/2025",""
"CMP7230","Email Marketing","7738.55","502","19789","4/22/2025",""
"CMP6704","Google Ads","34344.97","2683","38754","8/19/2025",""
"CMP1533","Instagram Ads","69221.16","4448","80423","5/4/2025",""
"CMP0105","LinkedIn Ads","31301.29","1736","30358","2/21/2025",""
"CMP0002","LinkedIn Ads","108745.2","5767","93275","8/20/2025",""
"CMP9367","Google Ads","26759.19","4559","89464","3/22/2025",""
"CMP3239","Facebook Ads","6919.57","1937","40666","8/19/2025",""
"CMP3346","Instagram Ads","84821.77","4958","84199","8/10/2025",""
"CMP6195","Google Ads","4933.79","1584","24462","3/31/2025",""
"CMP2519","LinkedIn Ads","6121.28","940","16213","3/27/2025",""
"CMP9695","YouTube Ads","19761.99","3761","45260","11/1/2025",""
"CMP2821","YouTube Ads","18755.08","2337","60336","11/7/2025",""
"CMP8773","LinkedIn Ads","5603.04","1240","13930","12/22/2025",""
"CMP1855","YouTube Ads","60432.54","3282","64825","10/25/2025",""
"CMP2072","Facebook Ads","9986.57","570","8652","10/6/2025",""
"CMP8808","Google Ads","9300.38","1119","36033","3/11/2025",""
"CMP2290","Facebook Ads","17508.22","1514","93589","11/16/2025",""
"CMP5274","LinkedIn Ads","23470.2","1181","23578","6/22/2025",""
"CMP0397","Email Marketing","1099.4","135","5977","11/23/2025",""
"CMP1610","LinkedIn Ads","48196.39","5354","72651","11/19/2025",""
"CMP6211","Email Marketing","31023.72","1677","17093","11/27/2025",""
"CMP2424","YouTube Ads","96475.7","8897","89574","9/9/2025",""
"CMP8216","YouTube Ads","3391.05","371","7565","1/21/2025",""
"CMP0046","Email Marketing","9623.51","1056","36247","11/22/2025",""
"CMP2457","LinkedIn Ads","21685.25","4662","51508","7/31/2025",""
"CMP0803","Instagram Ads","23450.49","1444","42648","7/12/2025",""
"CMP6664","Facebook Ads","22553.65","1730","33508","11/11/2025",""
"CMP8616","Facebook Ads","648.37","182","18484","1/25/2025",""
"CMP9107","YouTube Ads","927.24","131","98797","5/13/2025",""
"CMP8449","Facebook Ads","18640.3","1587","51556","2/2/2025",""
"CMP6555","YouTube Ads","74275.54","4885","90854","9/25/2025",""
"CMP4876","Facebook Ads","3112.91","174","4714","3/8/2025",""
"CMP4127","Google Ads","6484.09","384","62550","5/30/2025",""
"CMP0694","Facebook Ads","29120.49","1926","54858","7/8/2025",""
"CMP0382","Email Marketing","9211.47","1012","13089","7/30/2025",""
"CMP8278","Google Ads","13410.17","3043","31604","5/4/2025",""
"CMP5433","Email Marketing","13216.2","1003","19596","12/23/2025",""
"CMP0943","Instagram Ads","16462.19","888","33302","4/17/2025",""
"CMP2002","LinkedIn Ads","61234.89","3685","97479","2/22/2025",""
"CMP2028","YouTube Ads","13133.37","671","8334","5/4/2025",""
"CMP2208","LinkedIn Ads","106787.98","5342","86414","1/21/2025",""
"CMP8273","LinkedIn Ads","13499.78","3239","44918","9/14/2025",""
"CMP0175","Facebook Ads","3152.43","158","29355","1/16/2025",""
"CMP2096","YouTube Ads","1063.95","157","70664","7/13/2025",""
"CMP4648","YouTube Ads","28208.56","1534","17689","1/2/2025",""
"CMP0950","Google Ads","10488.86","630","42793","9/27/2025",""
"CMP6505","YouTube Ads","49078","2859","64566","10/28/2025",""
"CMP3533","YouTube Ads","21333.73","4193","80900","5/3/2025",""
"CMP4181","Google Ads","23239.62","4866","93149","10/2/2025",""
"CMP5530","Facebook Ads","32895.65","3289","66536","1/24/2025",""
"CMP0295","Google Ads","3202.84","276","27288","4/15/2025",""
"CMP0447","LinkedIn Ads","7226.94","1916","22184","4/19/2025",""
"CMP0853","LinkedIn Ads","26018.5","4557","68725","10/20/2025",""
"CMP9198","Email Marketing","8183.21","1322","20690","9/26/2025",""
"CMP9086","Google Ads","60013.07","3715","71181","6/25/2025",""
"CMP8661","Facebook Ads","2651.38","427","55406","11/27/2025",""
"CMP6072","LinkedIn Ads","4519.31","345","92584","1/25/2025",""
"CMP4741","Instagram Ads","29028.35","1539","77246","8/20/2025",""
"CMP9385","YouTube Ads","110504.78","6943","84046","10/21/2025",""
"CMP9836","Email Marketing","30614.83","7524","97650","9/25/2025",""
"CMP9319","Facebook Ads","17388.01","1403","21258","5/31/2025",""
"CMP3186","Facebook Ads","2828.2","493","26952","4/25/2025",""
"CMP0898","LinkedIn Ads","8445.62","426","83555","8/31/2025",""
"CMP0501","Email Marketing","23012.59","1474","59932","6/8/2025",""
"CMP9870","Instagram Ads","73753.07","4047","87221","9/24/2025",""
"CMP4665","Google Ads","61076.99","3388","47178","3/2/2025",""
"CMP8999","Facebook Ads","77480.17","4887","55245","10/6/2025",""
"CMP6266","YouTube Ads","27641.67","2873","51584","2/7/2025",""
"CMP2388","Facebook Ads","32741.1","2619","71272","3/3/2025",""
"CMP9628","Instagram Ads","30638.68","2277","68719","1/21/2025",""
"CMP8420","LinkedIn Ads","59729.91","3250","80694","7/19/2025",""
"CMP8256","Facebook Ads","3066.23","216","11837","11/10/2025",""
"CMP4576","Google Ads","34477.6","2629","40408","6/14/2025",""
"CMP8550","Facebook Ads","80289.27","7827","78344","7/30/2025",""
"CMP4426","Google Ads","37494.36","3659","66915","5/25/2025",""
"CMP2290","Email Marketing","48761.4","3422","54850","11/2/2025",""
"CMP8063","Email Marketing","145801.84","7818","83971","1/25/2025",""
"CMP4318","Google Ads","62116.94","4342","54072","5/15/2025",""
"CMP2174","Instagram Ads","8778.54","1452","48907","7/25/2025",""
"CMP3358","Facebook Ads","6646.32","1715","90871","3/25/2025",""
"CMP8410","Email Marketing","12117.06","1134","43648","10/7/2025",""
"CMP1218","Email Marketing","19528.06","2480","73458","10/31/2025",""
"CMP6482","Instagram Ads","7850.61","402","68881","2/18/2025",""
"CMP4099","Google Ads","46243.45","3903","54213","3/14/2025",""
"CMP1232","Google Ads","7629.71","427","23165","10/29/2025",""
"CMP6880","Facebook Ads","38230.24","4523","77041","9/9/2025",""
"CMP3796","YouTube Ads","9017.49","520","33854","4/1/2025",""
"CMP9379","LinkedIn Ads","4727.89","425","98834","12/26/2025",""
"CMP1950","LinkedIn Ads","20646.99","5785","64694","9/12/2025",""
"CMP0254","Instagram Ads","1746.29","146","2295","2/13/2025",""
"CMP2609","Google Ads","8411.15","3048","53558","6/21/2025",""
"CMP2464","Email Marketing","15565.51","1120","11550","3/31/2025",""
"CMP9735","Google Ads","57920.56","4888","75076","12/16/2025",""
"CMP8958","Google Ads","10306.35","569","22753","1/20/2025",""
"CMP8885","LinkedIn Ads","47313.14","4158","96265","5/30/2025",""
"CMP8392","YouTube Ads","15638.61","1131","84511","5/26/2025",""
"CMP0587","Email Marketing","29882.32","7281","87830","4/2/2025",""
"CMP8836","Email Marketing","2958.4","157","26479","8/20/2025",""
"CMP7560","LinkedIn Ads","49020.34","4409","82010","10/5/2025",""
"CMP2522","Facebook Ads","53877.45","4278","43958","9/10/2025",""
"CMP6531","Email Marketing","42718.11","2610","26410","7/8/2025",""
"CMP5905","LinkedIn Ads","42577.71","5125","51930","8/22/2025",""
"CMP8877","Facebook Ads","98640.56","5663","99841","5/18/2025",""
"CMP3214","Facebook Ads","14138.16","2459","48271","5/7/2025",""
"CMP6413","Facebook Ads","44158.1","2287","27502","10/21/2025",""
"CMP5372","Facebook Ads","52901.19","6288","71866","9/5/2025",""
"CMP6614","YouTube Ads","18498.28","2895","31052","9/29/2025",""
"CMP8266","Google Ads","54872.35","5871","75391","7/7/2025",""
"CMP9154","Instagram Ads","2935","362","4048","9/7/2025",""
"CMP1966","Email Marketing","85683.98","6802","69149","2/27/2025",""
"CMP5466","YouTube Ads","18875.98","1152","32935","2/14/2025",""
"CMP7434","Google Ads","16519.95","2735","44830","4/21/2025",""
"CMP7797","Email Marketing","5647.46","847","70750","8/7/2025",""
"CMP2453","Email Marketing","13705.63","1837","86320","2/14/2025",""
"CMP2000","Email Marketing","46765.82","4340","79559","1/31/2025",""
"CMP3851","YouTube Ads","80776.77","4619","71046","6/28/2025",""
"CMP7015","LinkedIn Ads","6731.07","382","9650","10/26/2025",""
"CMP2746","Facebook Ads","49081.93","5834","66580","6/22/2025",""
"CMP5960","Instagram Ads","26759.17","4769","95411","3/7/2025",""
"CMP5445","Google Ads","34072.36","1959","19842","1/21/2025",""
"CMP3803","Google Ads","8069.13","587","32988","3/1/2025",""
"CMP7873","Google Ads","23379.46","1721","70391","8/6/2025",""
"CMP8517","YouTube Ads","58527.83","6326","82859","11/14/2025",""
"CMP3639","LinkedIn Ads","85924.63","5270","60851","5/30/2025",""
"CMP8443","Email Marketing","51987.05","2797","94233","5/28/2025",""
"CMP8903","Google Ads","13064.61","2240","98606","2/2/2025",""
"CMP0117","Email Marketing","2854.04","808","41959","1/5/2025",""
"CMP3342","Email Marketing","32818.63","3844","74449","9/30/2025",""
"CMP7472","Facebook Ads","16166.77","1483","25680","6/14/2025",""
"CMP6209","Facebook Ads","2597.85","317","76870","11/13/2025",""
"CMP9074","Facebook Ads","16160.96","1725","97624","10/9/2025",""
"CMP7491","Email Marketing","8836.12","862","30189","4/22/2025",""
"CMP0480","Instagram Ads","3943.19","756","25827","10/18/2025",""
"CMP5357","Email Marketing","9142.07","667","78700","5/1/2025",""
"CMP5959","Email Marketing","41392.36","3283","34049","10/4/2025",""
"CMP8014","Email Marketing","117590.67","7636","86489","9/10/2025",""
"CMP9356","Instagram Ads","24953.8","3594","36214","9/13/2025",""
"CMP9540","LinkedIn Ads","1211.85","97","2352","8/14/2025",""
"CMP9764","LinkedIn Ads","62228.48","4127","71074","4/20/2025",""
"CMP8503","Facebook Ads","1061.94","355","19126","12/12/2025",""
"CMP0890","YouTube Ads","2397.68","759","26699","1/23/2025",""
"CMP7629","YouTube Ads","73870.61","4194","67989","8/13/2025",""
"CMP6099","Email Marketing","17062.63","2977","69414","11/23/2025",""
"CMP0663","Facebook Ads","3766.05","192","4272","5/1/2025",""
"CMP9402","Instagram Ads","3632.85","992","16349","3/25/2025",""
"CMP9457","Facebook Ads","150893.56","9665","97651","12/6/2025",""
"CMP8379","Facebook Ads","11429.04","676","9430","1/3/2025",""
"CMP8190","Google Ads","36010.93","7975","81783","7/23/2025",""
"CMP2579","Google Ads","73467.42","7592","92018","12/5/2025",""
"CMP1463","Google Ads","7952.81","833","16773","3/8/2025",""
"CMP2229","Email Marketing","69263.52","4384","46949","5/8/2025",""
"CMP9370","Facebook Ads","26595.43","3165","58550","10/2/2025",""
"CMP4940","YouTube Ads","5651.96","356","15582","5/25/2025",""
"CMP6469","Email Marketing","22379.14","1201","70788","1/5/2025",""
"CMP6154","Facebook Ads","2072.91","352","4243","7/7/2025",""
"CMP0021","Facebook Ads","121187.35","9370","95804","3/7/2025",""
"CMP1944","Facebook Ads","8241.51","831","38105","7/3/2025",""
"CMP2136","Facebook Ads","3453.72","182","5544","3/21/2025",""
"CMP5929","YouTube Ads","13163.25","2013","23227","9/11/2025",""
"CMP1399","LinkedIn Ads","14137.31","4889","57862","4/27/2025",""
"CMP1754","Instagram Ads","41957.09","2188","43869","3/23/2025",""
"CMP4092","Google Ads","1115.72","84","18343","7/27/2025",""
"CMP5051","YouTube Ads","4396.91","429","10504","12/13/2025",""
"CMP4033","Instagram Ads","4508.33","921","64858","5/9/2025",""
"CMP1942","YouTube Ads","790.3","129","18074","7/31/2025",""
"CMP1475","LinkedIn Ads","20589.79","1785","23217","10/6/2025",""
"CMP7337","Google Ads","3079.38","174","21415","2/25/2025",""
"CMP0696","LinkedIn Ads","6009.77","882","61370","8/25/2025",""
"CMP5917","YouTube Ads","16012.3","2065","38116","7/25/2025",""
"CMP7129","Facebook Ads","77261.85","4405","47735","12/13/2025",""
"CMP8130","Google Ads","6690.85","543","28812","6/20/2025",""
"CMP7201","Instagram Ads","33211.96","3274","59340","3/18/2025",""
"CMP2265","Email Marketing","627.6","205","64259","5/17/2025",""
"CMP9656","Google Ads","974.91","288","10888","10/29/2025",""
"CMP0322","Email Marketing","55489.35","4353","87865","10/6/2025",""
"CMP4417","YouTube Ads","892.14","130","2396","12/29/2025",""
"CMP8223","Google Ads","34372.27","2488","79286","11/3/2025",""
"CMP3665","Email Marketing","2683.53","253","10535","8/13/2025",""
"CMP1673","LinkedIn Ads","4409.51","865","52070","9/6/2025",""
"CMP3823","Facebook Ads","20695.35","3629","44247","12/19/2025",""
"CMP1867","YouTube Ads","624.31","170","60467","5/16/2025",""
"CMP0836","YouTube Ads","77354.72","4478","62390","2/24/2025",""
"CMP0450","Email Marketing","17908.79","4301","88565","10/7/2025",""
"CMP9365","YouTube Ads","75220.14","4182","80049","10/27/2025",""
"CMP0368","Email Marketing","56171.75","4175","72451","5/29/2025",""
"CMP4261","Instagram Ads","6279.42","1182","72137","3/3/2025",""
"CMP9357","LinkedIn Ads","31615.39","3112","68433","1/6/2025",""
"CMP0768","LinkedIn Ads","28821.13","2673","64168","2/17/2025",""
"CMP6607","Google Ads","26876.68","1426","86928","9/19/2025",""
"CMP6939","YouTube Ads","13600.46","1282","68150","7/20/2025",""
"CMP0707","YouTube Ads","28889.51","1928","48483","5/13/2025",""
"CMP8100","YouTube Ads","23035.82","4115","86191","5/26/2025",""
"CMP1754","LinkedIn Ads","115468.28","6586","78157","12/4/2025",""
"CMP6909","Email Marketing","80213.39","4687","85840","7/12/2025",""
"CMP7034","Google Ads","21821.32","1905","36818","3/19/2025",""
"CMP6324","Facebook Ads","19050.83","1506","22946","5/5/2025",""
"CMP9403","Facebook Ads","21275.62","2239","36854","12/23/2025",""
"CMP4236","LinkedIn Ads","25567.85","1289","64852","9/27/2025",""
"CMP1039","Google Ads","2201.02","352","41308","2/27/2025",""
"CMP2675","Facebook Ads","29513.71","6724","95681","4/20/2025",""
"CMP0718","Instagram Ads","17587.54","4236","44102","6/20/2025",""
"CMP4950","LinkedIn Ads","2742.46","586","20958","2/19/2025",""
"CMP4738","Instagram Ads","4539.2","476","5703","2/2/2025",""
"CMP4239","YouTube Ads","74390.42","4745","72548","11/19/2025",""
"CMP6566","LinkedIn Ads","5206.88","1241","74240","2/10/2025",""
"CMP3711","Instagram Ads","57166.05","3076","83598","11/17/2025",""
"CMP4080","Email Marketing","48354.17","3292","78253","10/9/2025",""
"CMP1480","Instagram Ads","42971.57","2189","46601","12/4/2025",""
"CMP2959","Google Ads","156807.21","7877","92105","5/7/2025",""
"CMP1288","LinkedIn Ads","6881.56","1063","91491","11/2/2025",""
"CMP6731","Email Marketing","8967.81","2110","86884","10/24/2025",""
"CMP0126","Google Ads","4949.32","354","5247","10/21/2025",""
"CMP2932","Google Ads","34708.03","3820","40445","7/12/2025",""
"CMP0820","Instagram Ads","11714.43","2197","59121","6/9/2025",""
"CMP8807","Google Ads","60581.92","3741","76869","6/7/2025",""
"CMP0474","LinkedIn Ads","9553.99","546","19151","7/9/2025",""
"CMP3020","LinkedIn Ads","8341.6","2419","46106","7/23/2025",""
"CMP0151","Email Marketing","37243.75","7021","90508","4/6/2025",""
"CMP7405","LinkedIn Ads","80225.96","5734","64700","6/9/2025",""
"CMP1699","Google Ads","17891.96","1200","25183","2/21/2025",""
"CMP8472","Email Marketing","1410.43","541","52888","10/2/2025",""
"CMP7884","Email Marketing","21920.01","4627","66819","2/10/2025",""
"CMP0224","Instagram Ads","22983.09","1155","60473","7/29/2025",""
"CMP1818","Facebook Ads","3032.36","258","9008","4/28/2025",""
"CMP6323","YouTube Ads","6366.77","522","8303","11/22/2025",""
"CMP2022","Email Marketing","89821.53","5741","75071","9/15/2025",""
"CMP4397","Google Ads","3400.08","489","6120","12/1/2025",""
"CMP3225","Google Ads","6393.45","336","16601","3/20/2025",""
"CMP8049","Email Marketing","14958.9","1440","83368","7/23/2025",""
"CMP2726","LinkedIn Ads","1024.36","175","24245","10/12/2025",""
"CMP7779","Instagram Ads","3574.65","256","95613","2/1/2025",""
"CMP5390","Email Marketing","9963.96","3234","85275","11/8/2025",""
"CMP4371","YouTube Ads","24357.06","1405","32072","6/6/2025",""
"CMP8433","Google Ads","66800.61","6543","95736","9/16/2025",""
"CMP4569","Instagram Ads","53704.74","2794","35343","5/14/2025",""
"CMP8767","Instagram Ads","12220.33","1130","92234","11/14/2025",""
"CMP5252","Facebook Ads","10503.1","2070","86364","8/22/2025",""
"CMP6325","YouTube Ads","47699.4","4795","76435","10/28/2025",""
"CMP9812","Google Ads","28680.42","2626","42117","12/26/2025",""
"CMP2254","Instagram Ads","6133.83","1955","51393","2/15/2025",""
"CMP4388","Facebook Ads","32275.64","2330","28703","10/31/2025",""
"CMP1691","Facebook Ads","19279.38","1373","16775","9/13/2025",""
"CMP8472","YouTube Ads","9815.48","778","8471","4/19/2025",""
"CMP3033","Facebook Ads","161.52","58","25033","12/21/2025",""
"CMP0489","YouTube Ads","119000.5","7928","84756","3/4/2025",""
"CMP6287","Google Ads","5602.77","302","39848","5/1/2025",""
"CMP1394","YouTube Ads","20755.58","6235","68890","9/5/2025",""
"CMP5069","LinkedIn Ads","45058.12","2641","79162","2/20/2025",""
"CMP7489","LinkedIn Ads","574.47","64","25904","5/23/2025",""
"CMP0321","Email Marketing","4997.15","496","8039","12/9/2025",""
"CMP6439","Instagram Ads","14464.17","3603","41202","2/16/2025",""
"CMP1648","LinkedIn Ads","71357.76","4455","82493","8/29/2025",""
"CMP3190","LinkedIn Ads","27428.94","4541","57009","10/11/2025",""
"CMP6640","Facebook Ads","52893.64","5021","52910","1/8/2025",""
"CMP9270","Google Ads","87296.9","4384","63928","12/5/2025",""
"CMP9689","LinkedIn Ads","16031","1536","25672","2/9/2025",""
"CMP2073","Google Ads","3227.09","321","13400","12/26/2025",""
"CMP3061","LinkedIn Ads","4000.67","204","3925","10/11/2025",""
"CMP7553","Instagram Ads","33853.1","4231","45989","3/2/2025",""
"CMP2261","LinkedIn Ads","21211.45","1627","40901","2/8/2025",""
"CMP2371","Instagram Ads","19405.63","1296","14045","7/26/2025",""
"CMP7824","Instagram Ads","18493.22","4863","69138","1/28/2025",""
"CMP9070","Instagram Ads","43869.78","4861","91262","1/24/2025",""
"CMP2319","Facebook Ads","70179.38","4120","50125","12/30/2025",""
"CMP3598","Email Marketing","24927.5","3408","46849","1/28/2025",""
"CMP7701","Facebook Ads","25731.32","1384","67942","11/9/2025",""
"CMP8466","Facebook Ads","16884.8","1122","23091","5/4/2025",""
"CMP8885","Instagram Ads","632.05","173","2818","6/29/2025",""
"CMP1904","YouTube Ads","764.57","58","50732","8/26/2025",""
"CMP0715","Email Marketing","36466.76","1912","49543","8/14/2025",""
"CMP1162","LinkedIn Ads","37764.67","2621","79810","1/3/2025",""
"CMP8261","YouTube Ads","40225.78","2730","42928","4/27/2025",""
"CMP9390","Facebook Ads","13794.25","2873","56018","5/12/2025",""
"CMP8433","Facebook Ads","28291.51","1706","64145","10/3/2025",""
"CMP5445","Google Ads","23924.86","1490","22149","12/6/2025",""
"CMP4863","Facebook Ads","60435.69","5947","97469","9/26/2025",""
"CMP4473","YouTube Ads","5719.94","368","59071","8/18/2025",""
"CMP4909","YouTube Ads","19912.24","1649","67979","4/1/2025",""
"CMP4882","LinkedIn Ads","3849.57","1156","20074","6/21/2025",""
"CMP6447","Instagram Ads","42933.47","5128","60849","2/10/2025",""
"CMP0160","YouTube Ads","11394.32","603","6458","6/16/2025",""
"CMP0452","Email Marketing","15952.24","883","80654","2/21/2025",""
"CMP1553","YouTube Ads","1806.62","362","92004","6/1/2025",""
"CMP2756","Email Marketing","3867.6","257","5118","7/9/2025",""
"CMP2903","Google Ads","1854.68","326","12838","6/10/2025",""
"CMP0832","Google Ads","8057.58","959","43878","4/4/2025",""
"CMP5568","Google Ads","7723.08","2364","59417","9/10/2025",""
"CMP9748","YouTube Ads","6136.82","412","8490","10/30/2025",""
"CMP1078","Google Ads","1891.86","251","3274","12/13/2025",""
"CMP9486","Google Ads","1039.83","121","2393","1/17/2025",""
"CMP4657","Google Ads","8944.12","664","11438","2/18/2025",""
"CMP2856","YouTube Ads","45581.24","2885","49077","5/5/2025",""
"CMP6356","Google Ads","1059.55","110","6359","9/7/2025",""
"CMP7021","YouTube Ads","1508.48","125","9705","8/13/2025",""
"CMP7848","YouTube Ads","41684.64","2894","37003","4/22/2025",""
"CMP6144","Facebook Ads","477.92","51","4688","8/23/2025",""
"CMP5701","Google Ads","6592.18","1060","11552","7/14/2025",""
"CMP1733","LinkedIn Ads","12215.05","2137","72416","2/1/2025",""
"CMP3627","Instagram Ads","3088.03","830","45388","1/17/2025",""
"CMP0761","Instagram Ads","996.53","73","34018","10/4/2025",""
"CMP1912","Google Ads","33545.92","3266","52335","3/11/2025",""
"CMP7480","Instagram Ads","75221.92","4608","75737","10/6/2025",""
"CMP9723","Email Marketing","63094.76","6366","79803","3/27/2025",""
"CMP2936","Google Ads","24871.32","2367","92992","7/1/2025",""
"CMP0405","Email Marketing","2725.78","1082","80097","8/16/2025",""
"CMP9024","Google Ads","8281.5","824","25715","3/28/2025",""
"CMP5777","YouTube Ads","14015.35","1119","18317","9/8/2025",""
"CMP1837","YouTube Ads","21155.52","1782","59216","6/20/2025",""
"CMP9323","Email Marketing","111366.1","5704","62784","3/27/2025",""
"CMP5566","Facebook Ads","70459","4432","64750","12/25/2025",""
"CMP2533","YouTube Ads","72543.83","3978","78268","9/18/2025",""
"CMP8420","Facebook Ads","10698.66","2002","24036","1/28/2025",""
"CMP3747","Facebook Ads","9181.16","2597","88833","2/15/2025",""
"CMP2158","Email Marketing","27292.63","6175","70799","8/4/2025",""
"CMP2074","Email Marketing","1244.69","263","84221","11/21/2025",""
"CMP3589","Facebook Ads","15454.56","1518","19115","7/3/2025",""
"CMP0679","Facebook Ads","8008.02","816","67973","1/25/2025",""
"CMP0942","Instagram Ads","72255.72","3831","95748","8/14/2025",""
"CMP8803","Facebook Ads","6071.4","1622","19304","1/12/2025",""
"CMP1213","LinkedIn Ads","28190.01","1598","41129","1/21/2025",""
"CMP0478","Instagram Ads","36967.11","3088","34498","5/22/2025",""
"CMP1330","Facebook Ads","10017.03","909","17534","9/14/2025",""
"CMP6844","LinkedIn Ads","110995.01","6219","62359","1/21/2025",""
"CMP9345","YouTube Ads","26620.14","3015","53605","6/5/2025",""
"CMP7070","LinkedIn Ads","17058.32","1304","27735","4/7/2025",""
"CMP9905","LinkedIn Ads","11106.51","1908","23925","3/28/2025",""
"CMP4842","Facebook Ads","15211.9","936","35518","12/7/2025",""
"CMP2479","Google Ads","147397.07","8482","91021","11/22/2025",""
"CMP1608","Email Marketing","34183.79","6727","83628","5/3/2025",""
"CMP6231","Instagram Ads","10733.4","873","30914","5/3/2025",""
"CMP0944","Instagram Ads","12756.1","1982","71681","5/14/2025",""
"CMP5994","Email Marketing","39750.23","4141","71337","7/11/2025",""
"CMP9236","Email Marketing","17366.38","2095","37201","8/21/2025",""
"CMP5497","Facebook Ads","20432.62","2015","49250","10/16/2025",""
"CMP8238","LinkedIn Ads","3020.08","491","10333","5/24/2025",""
"CMP8774","Email Marketing","1628.9","196","3038","11/13/2025",""
"CMP6539","YouTube Ads","11563.87","711","20690","7/10/2025",""
"CMP1849","Facebook Ads","4999.02","282","3775","5/22/2025",""
"CMP4354","Facebook Ads","19827.66","1053","52437","5/27/2025",""
"CMP4061","Facebook Ads","7790.76","1003","56454","6/12/2025",""
"CMP6761","Facebook Ads","48748.88","7552","88217","12/15/2025",""
"CMP8122","YouTube Ads","7070.93","1418","48696","3/3/2025",""
"CMP9126","Instagram Ads","8198.32","1331","43724","12/3/2025",""
"CMP7548","Instagram Ads","50517.76","3507","37003","12/14/2025",""
"CMP2681","Email Marketing","6774.99","464","90697","7/30/2025",""
"CMP2164","YouTube Ads","48052.28","3329","58357","7/28/2025",""
"CMP1015","Email Marketing","10239.73","694","8113","3/20/2025",""
"CMP5333","Email Marketing","107324.19","5442","70045","1/19/2025",""
"CMP2098","Google Ads","12759.77","1576","42525","12/6/2025",""
"CMP9399","Email Marketing","30181.58","1625","18176","7/23/2025",""
"CMP0575","Facebook Ads","4147.99","455","17941","6/27/2025",""
"CMP0439","YouTube Ads","39039.9","3105","86525","11/20/2025",""
"CMP5772","Email Marketing","65251.54","3543","91507","3/17/2025",""
"CMP3717","Email Marketing","57389.82","3164","82733","11/5/2025",""
"CMP3639","Instagram Ads","3743.9","579","31556","8/7/2025",""
"CMP0803","YouTube Ads","4843.51","423","62177","7/19/2025",""
"CMP3276","LinkedIn Ads","414.92","151","7056","3/5/2025",""
"CMP9071","Facebook Ads","68926.23","5602","75174","4/4/2025",""
"CMP4295","YouTube Ads","30942.95","3242","35852","4/13/2025",""
"CMP3551","Email Marketing","12073.93","630","22023","12/31/2025",""
