Conversion_id,User_id,Revenue,Conversion_date,Revenue_Log,Revenue_Rank,High_Value_Conversion,Revenue_Category,Conversion_Year,Conversion_Month,Conversion_Weekday,Conversion_Quarter,Conversion_Day
CONV01099,U4763,8781.58,01-05-2025,9.080525493,1674,0,Very High,2025,May,Thursday,2,1
CONV01100,U8941,13050.07,26-05-2025,9.476625402,1486,0,Very High,2025,May,Monday,2,26
CONV01101,U9761,34446.32,28-09-2025,10.44718648,629,1,Very High,2025,September,Sunday,3,28
CONV01102,U5853,29090.42,04-10-2025,10.27819856,838,1,Very High,2025,October,Saturday,4,4
CONV01103,U1769,27473.36,19-06-2025,10.22100849,927,1,Very High,2025,June,Thursday,2,19
CONV01104,U5427,47290.69,28-07-2025,10.76408987,100,1,Very High,2025,July,Monday,3,28
CONV01105,U2015,48423.58,04-09-2025,10.78776282,57,1,Very High,2025,September,Thursday,3,4
CONV01106,U2411,26397.72,05-09-2025,10.1810708,968,1,Very High,2025,September,Friday,3,5
CONV01107,U4829,11257.6,03-02-2025,9.32888756,1570,0,Very High,2025,February,Monday,1,3
CONV01108,U5772,12945.96,16-12-2025,9.468616291,1488,0,Very High,2025,December,Tuesday,4,16
CONV01109,U2338,45953.86,20-04-2025,10.73541489,154,1,Very High,2025,April,Sunday,2,20
CONV01110,U6329,5357.87,13-08-2025,8.586508411,1806,0,Very High,2025,August,Wednesday,3,13
CONV01111,U5284,38499.19,01-11-2025,10.55841846,452,1,Very High,2025,November,Saturday,4,1
CONV01112,U4872,27518.62,30-10-2025,10.22265448,924,1,Very High,2025,October,Thursday,4,30
CONV01113,U8255,23684.75,30-12-2025,10.07262888,1066,0,Very High,2025,December,Tuesday,4,30
CONV01114,U0433,7458.99,02-09-2025,8.917309353,1719,0,Very High,2025,September,Tuesday,3,2
CONV01115,U8901,37889.09,29-10-2025,10.54244488,475,1,Very High,2025,October,Wednesday,4,29
CONV01116,U7541,13873.65,17-02-2025,9.537818713,1450,0,Very High,2025,February,Monday,1,17
CONV01117,U7889,3512.81,12-01-2026,8.164456198,1884,0,Very High,2026,January,Monday,1,12
CONV01118,U3360,37150.99,07-10-2025,10.52277262,509,1,Very High,2025,October,Tuesday,4,7
CONV01119,U0106,10434.64,08-09-2025,9.25298215,1602,0,Very High,2025,September,Monday,3,8
CONV01120,U4051,1720.49,01-05-2025,7.450945474,1951,0,Very High,2025,May,Thursday,2,1
CONV01121,U3016,41173.48,22-05-2025,10.62557393,334,1,Very High,2025,May,Thursday,2,22
CONV01122,U0355,37357.63,12-04-2025,10.52831922,498,1,Very High,2025,April,Saturday,2,12
CONV01123,U4752,47975.03,13-06-2025,10.77845679,69,1,Very High,2025,June,Friday,2,13
CONV01124,U7602,1884.55,16-08-2025,7.541974835,1941,0,Very High,2025,August,Saturday,3,16
CONV01125,U7283,23661.4,14-02-2025,10.07164257,1069,0,Very High,2025,February,Friday,1,14
CONV01126,U3454,19835.9,30-06-2025,9.895299119,1221,0,Very High,2025,June,Monday,2,30
CONV01127,U5559,39441.49,01-09-2025,10.58259894,397,1,Very High,2025,September,Monday,3,1
CONV01128,U9927,35570.76,20-12-2025,10.47930734,578,1,Very High,2025,December,Saturday,4,20
CONV01129,U5704,20486.81,28-10-2025,9.927585354,1201,0,Very High,2025,October,Tuesday,4,28
CONV01130,U8183,38115.51,07-01-2026,10.5484028,463,1,Very High,2026,January,Wednesday,1,7
CONV01131,U1055,6166.45,28-02-2025,8.727040741,1772,0,Very High,2025,February,Friday,1,28
CONV01132,U2852,22750.73,18-06-2025,10.03239647,1106,0,Very High,2025,June,Wednesday,2,18
CONV01133,U4688,8523.43,22-05-2025,9.050691438,1681,0,Very High,2025,May,Thursday,2,22
CONV01134,U1577,7457.85,15-04-2025,8.917156526,1720,0,Very High,2025,April,Tuesday,2,15
CONV01135,U3037,36550.03,01-01-2026,10.50646465,540,1,Very High,2026,January,Thursday,1,1
CONV01136,U5769,28155.52,06-07-2025,10.24553422,894,1,Very High,2025,July,Sunday,3,6
CONV01137,U9325,26103.72,13-02-2025,10.16987142,979,1,Very High,2025,February,Thursday,1,13
CONV01138,U0370,41493.35,07-05-2025,10.63331255,316,1,Very High,2025,May,Wednesday,2,7
CONV01139,U3956,15955.85,12-10-2025,9.677643483,1370,0,Very High,2025,October,Sunday,4,12
CONV01140,U0492,13413.61,27-01-2025,9.504099691,1477,0,Very High,2025,January,Monday,1,27
CONV01141,U1022,40380.27,19-05-2025,10.60612134,369,1,Very High,2025,May,Monday,2,19
CONV01142,U9801,27795.55,10-12-2025,10.23266719,912,1,Very High,2025,December,Wednesday,4,10
CONV01143,U8317,21860.02,05-05-2025,9.992460421,1144,0,Very High,2025,May,Monday,2,5
CONV01144,U8753,34337.96,08-11-2025,10.44403585,635,1,Very High,2025,November,Saturday,4,8
CONV01145,U2052,27702.47,12-08-2025,10.22931296,917,1,Very High,2025,August,Tuesday,3,12
CONV01146,U7153,5053.55,30-01-2025,8.528044107,1818,0,Very High,2025,January,Thursday,1,30
CONV01147,U4095,6772.44,04-02-2025,8.820764361,1754,0,Very High,2025,February,Tuesday,1,4
CONV01148,U4791,24195.72,11-03-2025,10.09397237,1043,0,Very High,2025,March,Tuesday,1,11
CONV01149,U5849,15484.59,04-05-2025,9.647665193,1381,0,Very High,2025,May,Sunday,2,4
CONV01150,U5225,5666.72,04-01-2026,8.642542199,1792,0,Very High,2026,January,Sunday,1,4
CONV01151,U2247,37224.48,30-09-2025,10.52474875,504,1,Very High,2025,September,Tuesday,3,30
CONV01152,U7214,1553.84,25-12-2025,7.349127925,1957,0,Very High,2025,December,Thursday,4,25
CONV01153,U0979,25020.2,19-06-2025,10.12747874,1021,0,Very High,2025,June,Thursday,2,19
CONV01154,U3022,3086.85,13-12-2025,8.035230335,1897,0,Very High,2025,December,Saturday,4,13
CONV01155,U4302,1853.58,22-11-2025,7.525413534,1942,0,Very High,2025,November,Saturday,4,22
CONV01156,U6359,49549.11,31-12-2025,10.81073976,10,1,Very High,2025,December,Wednesday,4,31
CONV01157,U4262,37408.88,23-04-2025,10.52969012,497,1,Very High,2025,April,Wednesday,2,23
CONV01158,U1402,17207.85,20-05-2025,9.753179065,1325,0,Very High,2025,May,Tuesday,2,20
CONV01159,U9962,28637.83,17-01-2025,10.26251877,860,1,Very High,2025,January,Friday,1,17
CONV01160,U7643,32068.28,05-02-2025,10.37565384,729,1,Very High,2025,February,Wednesday,1,5
CONV01161,U9035,9400.29,04-07-2025,9.148602193,1645,0,Very High,2025,July,Friday,3,4
CONV01162,U2407,12017.29,03-12-2025,9.394184935,1537,0,Very High,2025,December,Wednesday,4,3
CONV01163,U5200,11783.64,21-02-2025,9.374552268,1551,0,Very High,2025,February,Friday,1,21
CONV01164,U8855,17811.62,25-01-2025,9.787662474,1294,0,Very High,2025,January,Saturday,1,25
CONV01165,U5338,41223.3,02-11-2025,10.62678317,330,1,Very High,2025,November,Sunday,4,2
CONV01166,U9945,44920.92,15-07-2025,10.71268115,190,1,Very High,2025,July,Tuesday,3,15
CONV01167,U4766,5758.49,24-03-2025,8.658604208,1788,0,Very High,2025,March,Monday,1,24
CONV01168,U5637,29342.97,12-05-2025,10.28684235,829,1,Very High,2025,May,Monday,2,12
CONV01169,U9264,27637.53,28-09-2025,10.22696609,920,1,Very High,2025,September,Sunday,3,28
CONV01170,U9947,26256.63,09-09-2025,10.17571189,973,1,Very High,2025,September,Tuesday,3,9
CONV01171,U3983,16083.41,08-07-2025,9.685605759,1362,0,Very High,2025,July,Tuesday,3,8
CONV01172,U9183,18433.7,01-10-2025,9.821990037,1280,0,Very High,2025,October,Wednesday,4,1
CONV01173,U8809,29445.39,10-05-2025,10.2903266,825,1,Very High,2025,May,Saturday,2,10
CONV01174,U6693,29012.58,24-08-2025,10.27551928,845,1,Very High,2025,August,Sunday,3,24
CONV01175,U4316,23758.08,14-10-2025,10.07572005,1058,0,Very High,2025,October,Tuesday,4,14
CONV01176,U2169,19711.65,04-10-2025,9.889015841,1228,0,Very High,2025,October,Saturday,4,4
CONV01177,U1951,30633.49,25-06-2025,10.32988178,779,1,Very High,2025,June,Wednesday,2,25
CONV01178,U7369,24116.75,16-08-2025,10.09070336,1047,0,Very High,2025,August,Saturday,3,16
CONV01179,U1373,29855.89,09-04-2025,10.30417091,810,1,Very High,2025,April,Wednesday,2,9
CONV01180,U4577,24918.03,20-02-2025,10.12338705,1026,0,Very High,2025,February,Thursday,1,20
CONV01181,U4674,37986.36,15-07-2025,10.54500875,469,1,Very High,2025,July,Tuesday,3,15
CONV01182,U9424,17693.61,17-11-2025,9.781015352,1300,0,Very High,2025,November,Monday,4,17
CONV01183,U4727,5752.91,20-05-2025,8.657634903,1789,0,Very High,2025,May,Tuesday,2,20
CONV01184,U2767,2467.38,12-02-2025,7.811317344,1924,0,Very High,2025,February,Wednesday,1,12
CONV01185,U6055,21611.88,29-04-2025,9.981044712,1156,0,Very High,2025,April,Tuesday,2,29
CONV01186,U1966,13521.3,12-09-2025,9.512095453,1470,0,Very High,2025,September,Friday,3,12
CONV01187,U3645,25599.48,16-02-2025,10.15036638,1001,0,Very High,2025,February,Sunday,1,16
CONV01188,U5158,46652.22,14-02-2025,10.75049723,123,1,Very High,2025,February,Friday,1,14
CONV01189,U0584,12672.73,09-12-2025,9.447286626,1505,0,Very High,2025,December,Tuesday,4,9
CONV01190,U7939,14488.68,12-04-2025,9.581191951,1425,0,Very High,2025,April,Saturday,2,12
CONV01191,U8040,35644.53,14-10-2025,10.48137903,575,1,Very High,2025,October,Tuesday,4,14
CONV01192,U3846,26757.83,23-12-2025,10.19461979,950,1,Very High,2025,December,Tuesday,4,23
CONV01193,U6426,24307.47,06-11-2025,10.09858013,1038,0,Very High,2025,November,Thursday,4,6
CONV01194,U4054,9221.62,05-01-2026,9.129414441,1655,0,Very High,2026,January,Monday,1,5
CONV01195,U2099,20894.14,12-09-2025,9.947271875,1191,0,Very High,2025,September,Friday,3,12
CONV01196,U0997,33911.96,28-10-2025,10.43155252,657,1,Very High,2025,October,Tuesday,4,28
CONV01197,U4397,17322.16,02-10-2025,9.759799614,1317,0,Very High,2025,October,Thursday,4,2
CONV01198,U8783,47419.95,05-05-2025,10.76681939,95,1,Very High,2025,May,Monday,2,5
CONV01199,U6213,45655.31,12-03-2025,10.7288971,165,1,Very High,2025,March,Wednesday,1,12
CONV01200,U8774,27017.09,09-05-2025,10.20426192,939,1,Very High,2025,May,Friday,2,9
CONV01201,U9060,42351.36,01-06-2025,10.65377942,276,1,Very High,2025,June,Sunday,2,1
CONV01202,U2572,11885.26,18-06-2025,9.38313839,1543,0,Very High,2025,June,Wednesday,2,18
CONV01203,U6566,13864.93,11-03-2025,9.537190031,1451,0,Very High,2025,March,Tuesday,1,11
CONV01204,U0331,27314.05,06-02-2025,10.21519311,932,1,Very High,2025,February,Thursday,1,6
CONV01205,U9924,25861.6,09-06-2025,10.16055319,987,1,Very High,2025,June,Monday,2,9
CONV01206,U9441,21761.96,06-09-2025,9.987964721,1149,0,Very High,2025,September,Saturday,3,6
CONV01207,U8737,1352.02,02-10-2025,7.21009441,1969,0,Very High,2025,October,Thursday,4,2
CONV01208,U9468,11989.72,24-01-2025,9.391888296,1538,0,Very High,2025,January,Friday,1,24
CONV01209,U1371,10780.25,20-03-2025,9.285563793,1587,0,Very High,2025,March,Thursday,1,20
CONV01210,U7759,28548.64,02-10-2025,10.25939961,874,1,Very High,2025,October,Thursday,4,2
CONV01211,U2468,28482.96,01-02-2025,10.2570964,879,1,Very High,2025,February,Saturday,1,1
CONV01212,U8939,12169.1,27-09-2025,9.406737403,1532,0,Very High,2025,September,Saturday,3,27
CONV01213,U1722,19096.46,30-08-2025,9.857310621,1256,0,Very High,2025,August,Saturday,3,30
CONV01214,U7170,21497.02,05-03-2025,9.975716117,1165,0,Very High,2025,March,Wednesday,1,5
CONV01215,U6544,22056.23,14-01-2025,10.00139572,1136,0,Very High,2025,January,Tuesday,1,14
CONV01216,U2319,10620.86,17-06-2025,9.270669421,1594,0,Very High,2025,June,Tuesday,2,17
CONV01217,U5410,35896.53,26-03-2025,10.48842377,565,1,Very High,2025,March,Wednesday,1,26
CONV01218,U0092,10363.75,12-06-2025,9.246165905,1605,0,Very High,2025,June,Thursday,2,12
CONV01219,U9740,31999,19-04-2025,10.37349118,731,1,Very High,2025,April,Saturday,2,19
CONV01220,U4657,15634.64,26-08-2025,9.657308203,1379,0,Very High,2025,August,Tuesday,3,26
CONV01221,U1270,36667.57,08-11-2025,10.50967526,532,1,Very High,2025,November,Saturday,4,8
CONV01222,U9623,28994.96,24-12-2025,10.27491179,849,1,Very High,2025,December,Wednesday,4,24
CONV01223,U7757,39276.56,24-04-2025,10.57840864,410,1,Very High,2025,April,Thursday,2,24
CONV01224,U5298,25829.41,23-02-2025,10.15930776,990,1,Very High,2025,February,Sunday,1,23
CONV01225,U3945,38809.02,05-11-2025,10.56643374,431,1,Very High,2025,November,Wednesday,4,5
CONV01226,U3505,14247.97,31-03-2025,9.564439902,1433,0,Very High,2025,March,Monday,1,31
CONV01227,U1971,17734.93,13-10-2025,9.783347805,1299,0,Very High,2025,October,Monday,4,13
CONV01228,U9172,9360.78,01-05-2025,9.144390722,1647,0,Very High,2025,May,Thursday,2,1
CONV01229,U9605,45596.52,07-07-2025,10.72760861,166,1,Very High,2025,July,Monday,3,7
CONV01230,U4505,2673.91,17-12-2025,7.891671014,1919,0,Very High,2025,December,Wednesday,4,17
CONV01231,U7714,24769.87,23-11-2025,10.11742364,1028,0,Very High,2025,November,Sunday,4,23
CONV01232,U2899,41786.19,12-03-2025,10.64034511,305,1,Very High,2025,March,Wednesday,1,12
CONV01233,U4547,37003.95,20-04-2025,10.51880697,519,1,Very High,2025,April,Sunday,2,20
CONV01234,U6606,3543.43,08-08-2025,8.173132636,1883,0,Very High,2025,August,Friday,3,8
CONV01235,U0730,34591.48,04-06-2025,10.4513916,621,1,Very High,2025,June,Wednesday,2,4
CONV01236,U5746,28624.58,24-03-2025,10.262056,864,1,Very High,2025,March,Monday,1,24
CONV01237,U2991,29761.85,16-03-2025,10.30101625,814,1,Very High,2025,March,Sunday,1,16
CONV01238,U1332,34204.08,06-06-2025,10.44012945,647,1,Very High,2025,June,Friday,2,6
CONV01239,U4704,28469.48,15-04-2025,10.25662304,880,1,Very High,2025,April,Tuesday,2,15
CONV01240,U4250,5074.4,04-01-2026,8.532160619,1816,0,Very High,2026,January,Sunday,1,4
CONV01241,U2794,8207.36,06-02-2025,9.012908426,1696,0,Very High,2025,February,Thursday,1,6
CONV01242,U4730,48440.28,04-05-2025,10.78810762,56,1,Very High,2025,May,Sunday,2,4
CONV01243,U7663,6207.26,04-06-2025,8.733635942,1771,0,Very High,2025,June,Wednesday,2,4
CONV01244,U9237,45113.11,23-07-2025,10.71695034,181,1,Very High,2025,July,Wednesday,3,23
CONV01245,U5484,5460.28,21-07-2025,8.605438473,1802,0,Very High,2025,July,Monday,3,21
CONV01246,U7193,29010.28,25-11-2025,10.27544,847,1,Very High,2025,November,Tuesday,4,25
CONV01247,U5536,15358.58,04-10-2025,9.639494663,1387,0,Very High,2025,October,Saturday,4,4
CONV01248,U9462,8619.29,30-07-2025,9.061874006,1675,0,Very High,2025,July,Wednesday,3,30
CONV01249,U2287,39534.19,09-03-2025,10.58494644,393,1,Very High,2025,March,Sunday,1,9
CONV01250,U2709,7800.8,21-09-2025,8.962109755,1710,0,Very High,2025,September,Sunday,3,21
CONV01251,U7153,8129.83,05-03-2025,9.003418288,1698,0,Very High,2025,March,Wednesday,1,5
CONV01252,U9009,11018.35,02-01-2026,9.307408097,1579,0,Very High,2026,January,Friday,1,2
CONV01253,U6351,46795.49,19-03-2025,10.75356348,118,1,Very High,2025,March,Wednesday,1,19
CONV01254,U1175,37151.24,15-07-2025,10.52277934,508,1,Very High,2025,July,Tuesday,3,15
CONV01255,U5936,578.78,13-07-2025,6.362648721,1997,0,High,2025,July,Sunday,3,13
CONV01256,U0725,5096.09,01-05-2025,8.536425068,1815,0,Very High,2025,May,Thursday,2,1
CONV01257,U7876,9386.14,30-01-2025,9.147095946,1646,0,Very High,2025,January,Thursday,1,30
CONV01258,U6627,6872.61,23-01-2025,8.83544472,1752,0,Very High,2025,January,Thursday,1,23
CONV01259,U6582,21536.57,28-08-2025,9.977554131,1162,0,Very High,2025,August,Thursday,3,28
CONV01260,U5490,39381.99,14-10-2025,10.58108928,405,1,Very High,2025,October,Tuesday,4,14
CONV01261,U9670,40735.34,05-06-2025,10.61487585,354,1,Very High,2025,June,Thursday,2,5
CONV01262,U8022,44513.71,14-09-2025,10.70357498,204,1,Very High,2025,September,Sunday,3,14
CONV01263,U8893,18165.83,17-05-2025,9.807352683,1287,0,Very High,2025,May,Saturday,2,17
CONV01264,U5854,20112.62,24-01-2025,9.909152477,1208,0,Very High,2025,January,Friday,1,24
CONV01265,U8085,48606.71,31-08-2025,10.79153744,51,1,Very High,2025,August,Sunday,3,31
CONV01266,U5351,30663,02-08-2025,10.33084461,777,1,Very High,2025,August,Saturday,3,2
CONV01267,U4948,9604.55,28-08-2025,9.170096335,1641,0,Very High,2025,August,Thursday,3,28
CONV01268,U1908,49748.46,28-04-2025,10.81475489,5,1,Very High,2025,April,Monday,2,28
CONV01269,U9394,46806.17,08-09-2025,10.75379168,117,1,Very High,2025,September,Monday,3,8
CONV01270,U2970,750.03,20-12-2025,6.621445598,1991,0,High,2025,December,Saturday,4,20
CONV01271,U9816,11455.52,22-11-2025,9.346314279,1562,0,Very High,2025,November,Saturday,4,22
CONV01272,U9984,31921.25,03-09-2025,10.37105854,733,1,Very High,2025,September,Wednesday,3,3
CONV01273,U5238,23366.4,20-07-2025,10.05909717,1076,0,Very High,2025,July,Sunday,3,20
CONV01274,U4190,42688.44,25-08-2025,10.66170686,262,1,Very High,2025,August,Monday,3,25
CONV01275,U3401,14945.24,09-10-2025,9.612215042,1404,0,Very High,2025,October,Thursday,4,9
CONV01276,U2732,21860.77,10-12-2025,9.992494728,1143,0,Very High,2025,December,Wednesday,4,10
CONV01277,U6149,30552.53,30-10-2025,10.32723551,784,1,Very High,2025,October,Thursday,4,30
CONV01278,U9352,8376.32,22-06-2025,9.033283333,1687,0,Very High,2025,June,Sunday,2,22
CONV01279,U9819,18477.15,26-05-2025,9.824344232,1279,0,Very High,2025,May,Monday,2,26
CONV01280,U8108,46265.24,31-08-2025,10.74216782,140,1,Very High,2025,August,Sunday,3,31
CONV01281,U7603,45410.4,14-12-2025,10.72351845,168,1,Very High,2025,December,Sunday,4,14
CONV01282,U0476,30680.45,29-11-2025,10.33141352,776,1,Very High,2025,November,Saturday,4,29
CONV01283,U5326,28680.65,24-11-2025,10.26401282,858,1,Very High,2025,November,Monday,4,24
CONV01284,U6379,10055.06,08-11-2025,9.215930717,1622,0,Very High,2025,November,Saturday,4,8
CONV01285,U3274,3708.23,15-06-2025,8.218579587,1874,0,Very High,2025,June,Sunday,2,15
CONV01286,U7269,25260.64,07-05-2025,10.13704232,1012,0,Very High,2025,May,Wednesday,2,7
CONV01287,U0113,20614.16,02-02-2025,9.933782006,1198,0,Very High,2025,February,Sunday,1,2
CONV01288,U1983,35880.83,21-11-2025,10.48798632,566,1,Very High,2025,November,Friday,4,21
CONV01289,U5954,25822.21,13-08-2025,10.15902898,991,1,Very High,2025,August,Wednesday,3,13
CONV01290,U9500,18639.99,20-03-2025,9.833118198,1267,0,Very High,2025,March,Thursday,1,20
CONV01291,U1592,4166.44,16-07-2025,8.335057217,1852,0,Very High,2025,July,Wednesday,3,16
CONV01292,U5418,28627.44,07-09-2025,10.26215591,862,1,Very High,2025,September,Sunday,3,7
CONV01293,U9234,15679.81,27-07-2025,9.660192951,1376,0,Very High,2025,July,Sunday,3,27
CONV01294,U4832,34906.58,25-03-2025,10.46045928,610,1,Very High,2025,March,Tuesday,1,25
CONV01295,U3468,29419.62,03-11-2025,10.28945107,827,1,Very High,2025,November,Monday,4,3
CONV01296,U6650,8935.3,13-09-2025,9.097876912,1667,0,Very High,2025,September,Saturday,3,13
CONV01297,U7951,26499.23,03-12-2025,10.18490869,960,1,Very High,2025,December,Wednesday,4,3
CONV01298,U3383,30627.74,18-05-2025,10.32969406,780,1,Very High,2025,May,Sunday,2,18
CONV01299,U0200,10525.23,17-10-2025,9.261625516,1600,0,Very High,2025,October,Friday,4,17
CONV01300,U1101,42406.98,05-06-2025,10.65509183,272,1,Very High,2025,June,Thursday,2,5
CONV01301,U4196,32714.96,11-04-2025,10.39561831,696,1,Very High,2025,April,Friday,2,11
CONV01302,U4355,37283.97,02-11-2025,10.52634558,501,1,Very High,2025,November,Sunday,4,2
CONV01303,U3997,23481.43,13-11-2025,10.06400776,1073,0,Very High,2025,November,Thursday,4,13
CONV01304,U7241,5443.86,02-03-2025,8.602427323,1803,0,Very High,2025,March,Sunday,1,2
CONV01305,U7042,22410.77,19-03-2025,10.01734155,1121,0,Very High,2025,March,Wednesday,1,19
CONV01306,U6672,31740.85,14-11-2025,10.36539128,743,1,Very High,2025,November,Friday,4,14
CONV01307,U4329,14126.77,17-10-2025,9.555897643,1441,0,Very High,2025,October,Friday,4,17
CONV01308,U7989,48730.54,19-01-2025,10.79408174,45,1,Very High,2025,January,Sunday,1,19
CONV01309,U4992,32075.21,07-03-2025,10.37586991,728,1,Very High,2025,March,Friday,1,7
CONV01310,U8222,26754.78,09-06-2025,10.1945058,951,1,Very High,2025,June,Monday,2,9
CONV01311,U2563,9002.98,14-04-2025,9.105421981,1664,0,Very High,2025,April,Monday,2,14
CONV01312,U9753,11821.82,10-08-2025,9.377786841,1548,0,Very High,2025,August,Sunday,3,10
CONV01313,U5167,28382.68,12-09-2025,10.25356961,885,1,Very High,2025,September,Friday,3,12
CONV01314,U2293,41017.39,28-08-2025,10.62177578,342,1,Very High,2025,August,Thursday,3,28
CONV01315,U0388,19429.11,01-07-2025,9.874579204,1237,0,Very High,2025,July,Tuesday,3,1
CONV01316,U4489,8440.69,19-03-2025,9.040937805,1683,0,Very High,2025,March,Wednesday,1,19
CONV01317,U6391,12867.38,07-01-2026,9.462528419,1492,0,Very High,2026,January,Wednesday,1,7
CONV01318,U4523,46218.5,06-10-2025,10.74115707,144,1,Very High,2025,October,Monday,4,6
CONV01319,U2487,28917.36,05-04-2025,10.27223197,852,1,Very High,2025,April,Saturday,2,5
CONV01320,U4272,14925.26,13-10-2025,9.610877357,1405,0,Very High,2025,October,Monday,4,13
CONV01321,U7305,23682.16,04-05-2025,10.07251953,1067,0,Very High,2025,May,Sunday,2,4
CONV01322,U2299,21652.88,28-03-2025,9.982939932,1155,0,Very High,2025,March,Friday,1,28
CONV01323,U6120,49784.9,08-02-2025,10.81548709,4,1,Very High,2025,February,Saturday,1,8
CONV01324,U1100,48724.26,04-03-2025,10.79395286,48,1,Very High,2025,March,Tuesday,1,4
CONV01325,U9404,49651.01,21-09-2025,10.81279415,6,1,Very High,2025,September,Sunday,3,21
CONV01326,U5414,28973.58,21-02-2025,10.27417417,850,1,Very High,2025,February,Friday,1,21
CONV01327,U9417,41497.02,31-05-2025,10.63340099,315,1,Very High,2025,May,Saturday,2,31
CONV01328,U9575,23158.79,02-01-2026,10.05017286,1087,0,Very High,2026,January,Friday,1,2
CONV01329,U3378,1798.11,26-06-2025,7.495047377,1946,0,Very High,2025,June,Thursday,2,26
CONV01330,U5167,10484.22,03-05-2025,9.257721925,1601,0,Very High,2025,May,Saturday,2,3
CONV01331,U2250,47426.68,14-08-2025,10.7669613,94,1,Very High,2025,August,Thursday,3,14
CONV01332,U7186,38663.69,11-08-2025,10.56268206,439,1,Very High,2025,August,Monday,3,11
CONV01333,U1994,47064.44,17-04-2025,10.75929425,110,1,Very High,2025,April,Thursday,2,17
CONV01334,U8306,25682.4,03-08-2025,10.15360015,997,1,Very High,2025,August,Sunday,3,3
CONV01335,U1640,41908.46,14-07-2025,10.64326686,298,1,Very High,2025,July,Monday,3,14
CONV01336,U7723,32544.3,19-01-2025,10.39038824,708,1,Very High,2025,January,Sunday,1,19
CONV01337,U8498,23755.73,22-03-2025,10.07562114,1059,0,Very High,2025,March,Saturday,1,22
CONV01338,U6798,9144.56,07-04-2025,9.121023795,1662,0,Very High,2025,April,Monday,2,7
CONV01339,U2661,15650.21,05-02-2025,9.658303509,1378,0,Very High,2025,February,Wednesday,1,5
CONV01340,U5433,36880.07,19-01-2025,10.51545369,525,1,Very High,2025,January,Sunday,1,19
CONV01341,U2782,17758.99,29-03-2025,9.784703453,1298,0,Very High,2025,March,Saturday,1,29
CONV01342,U6801,42917.33,27-10-2025,10.66705429,257,1,Very High,2025,October,Monday,4,27
CONV01343,U2101,18596.34,04-07-2025,9.830773839,1270,0,Very High,2025,July,Friday,3,4
CONV01344,U3216,6925.48,05-04-2025,8.843107027,1746,0,Very High,2025,April,Saturday,2,5
CONV01345,U4626,11698.06,16-11-2025,9.367263776,1557,0,Very High,2025,November,Sunday,4,16
CONV01346,U8469,45026.84,02-11-2025,10.71503624,184,1,Very High,2025,November,Sunday,4,2
CONV01347,U6309,10295.86,25-11-2025,9.239594273,1608,0,Very High,2025,November,Tuesday,4,25
CONV01348,U2653,28818.29,07-08-2025,10.26880023,854,1,Very High,2025,August,Thursday,3,7
CONV01349,U7426,22273.22,08-12-2025,10.01118523,1128,0,Very High,2025,December,Monday,4,8
CONV01350,U4183,27670.59,15-07-2025,10.22816153,918,1,Very High,2025,July,Tuesday,3,15
CONV01351,U6989,6748.29,02-12-2025,8.817192593,1755,0,Very High,2025,December,Tuesday,4,2
CONV01352,U5696,27888.28,07-07-2025,10.23599766,907,1,Very High,2025,July,Monday,3,7
CONV01353,U3193,38907.61,20-03-2025,10.56897084,427,1,Very High,2025,March,Thursday,1,20
CONV01354,U8603,27203.13,16-02-2025,10.21112408,936,1,Very High,2025,February,Sunday,1,16
CONV01355,U3708,21488.78,25-03-2025,9.975332752,1167,0,Very High,2025,March,Tuesday,1,25
CONV01356,U6902,7237.93,01-10-2025,8.887228684,1730,0,Very High,2025,October,Wednesday,4,1
CONV01357,U5106,29902.25,19-04-2025,10.30572245,807,1,Very High,2025,April,Saturday,2,19
CONV01358,U3973,21240.96,07-08-2025,9.96373375,1176,0,Very High,2025,August,Thursday,3,7
CONV01359,U2301,37112.92,24-08-2025,10.52174738,513,1,Very High,2025,August,Sunday,3,24
CONV01360,U0177,15902.45,26-11-2025,9.674291346,1372,0,Very High,2025,November,Wednesday,4,26
CONV01361,U8868,3984.94,03-12-2025,8.290528448,1860,0,Very High,2025,December,Wednesday,4,3
CONV01362,U1849,29456.44,15-12-2025,10.29070179,824,1,Very High,2025,December,Monday,4,15
CONV01363,U9815,42573.29,20-07-2025,10.65900583,267,1,Very High,2025,July,Sunday,3,20
CONV01364,U4520,16777.07,30-05-2025,9.727827956,1336,0,Very High,2025,May,Friday,2,30
CONV01365,U3978,29758.68,17-11-2025,10.30090974,815,1,Very High,2025,November,Monday,4,17
CONV01366,U6158,46299.53,19-11-2025,10.74290869,138,1,Very High,2025,November,Wednesday,4,19
CONV01367,U1616,48353.12,29-10-2025,10.78630671,59,1,Very High,2025,October,Wednesday,4,29
CONV01368,U5691,23306.78,25-12-2025,10.05654249,1079,0,Very High,2025,December,Thursday,4,25
CONV01369,U0421,1695.15,21-05-2025,7.436116256,1952,0,Very High,2025,May,Wednesday,2,21
CONV01370,U7482,34309.08,21-05-2025,10.44319447,637,1,Very High,2025,May,Wednesday,2,21
CONV01371,U4312,38655.04,10-04-2025,10.56245832,442,1,Very High,2025,April,Thursday,2,10
CONV01372,U8190,31011.93,10-03-2025,10.34215949,766,1,Very High,2025,March,Monday,1,10
CONV01373,U6653,32154.01,04-07-2025,10.37832355,723,1,Very High,2025,July,Friday,3,4
