Conversion_id,User_id,Revenue,Conversion_date,Revenue_Log,Revenue_Rank,High_Value_Conversion,Revenue_Category
CONV01375,U9183,13959.68,06/20/2025,9.54400008573176,1650.0,0,Very High
CONV01376,U6630,26007.18,05/26/2025,10.166166382907193,1315.0,0,Very High
CONV01377,U9341,33608.3,02/13/2025,10.422558093367483,1122.0,0,Very High
CONV01378,U3588,48856.22,05-12-2025,10.796657445935551,705.0,1,Very High
CONV01379,U7918,41678.53,08/31/2025,10.637765399972114,914.0,1,Very High
CONV01380,U9429,53225.88,07/29/2025,10.882318810885181,583.0,1,Very High
CONV01381,U5246,71888.26,10-08-2025,11.182882158420973,71.0,1,Very High
CONV01382,U1584,40500.48,09/20/2025,10.60909379563682,940.0,1,Very High
CONV01383,U9078,43388.74,04/26/2025,10.677978286610351,851.0,1,Very High
CONV01384,U2808,42255.45,01/13/2025,10.651512283855446,893.0,1,Very High
CONV01385,U1072,71090.82,06/14/2025,11.171727559946222,96.0,1,Very High
CONV01386,U6493,23754.52,05/13/2025,10.07557020350983,1374.0,0,Very High
CONV01387,U6671,44325.28,04-11-2025,10.699333008134031,823.0,1,Very High
CONV01388,U1961,40085.56,03-01-2025,10.59879639502053,953.0,1,Very High
CONV01389,U2970,37501.9,01/19/2025,10.532173542301768,1024.0,0,Very High
CONV01390,U6348,35974.75,08/24/2025,10.490600379349235,1054.0,0,Very High
CONV01391,U7052,14454.06,05/22/2025,9.578799805254699,1639.0,0,Very High
CONV01392,U8584,45757.34,05/29/2025,10.731129349171905,788.0,1,Very High
CONV01393,U0207,23490.09,01/28/2025,10.064376479300948,1377.0,0,Very High
CONV01394,U8163,73201.24,04-07-2025,11.200981300574096,42.0,1,Very High
CONV01395,U2909,61560.4,09/17/2025,11.027790329734506,340.0,1,Very High
CONV01396,U1766,44565.39,07-03-2025,10.704735266474458,816.0,1,Very High
CONV01397,U5528,62508.93,09/15/2025,11.043080703104403,307.0,1,Very High
CONV01398,U2317,59708.5,05-04-2025,10.997246415699244,385.0,1,Very High
CONV01399,U1619,49369.2,10/23/2025,10.807102282287847,690.0,1,Very High
CONV01400,U8952,24533.49,12-10-2025,10.107835161676617,1354.0,0,Very High
CONV01401,U1350,8495.66,09/26/2025,9.047428424080323,1793.0,0,Very High
CONV01402,U0904,71048.4,10-07-2025,11.171130688732376,98.0,1,Very High
CONV01403,U0786,72532.54,10/13/2025,11.191804354556462,58.0,1,Very High
CONV01404,U7108,13988.04,09/29/2025,9.546029444861864,1649.0,0,Very High
CONV01405,U5248,37524.18,02/25/2025,10.53276745329229,1023.0,0,Very High
CONV01406,U4759,61162.6,01/29/2025,11.021307520312007,351.0,1,Very High
CONV01407,U0734,19028.36,04-11-2025,9.853738328615881,1504.0,0,Very High
CONV01408,U4467,31629.63,08-11-2025,10.361881233900895,1180.0,0,Very High
CONV01409,U6480,34097.77,02-12-2025,10.437016592239825,1107.0,0,Very High
CONV01410,U1090,13176.97,04/27/2025,9.486301774949698,1673.0,0,Very High
CONV01411,U4665,57253.46,10/31/2025,10.955260822312264,461.0,1,Very High
CONV01412,U8491,8868.78,01/26/2025,9.090405272290283,1781.0,0,Very High
CONV01413,U3961,33279.56,08/16/2025,10.41272872171665,1131.0,0,Very High
CONV01414,U3448,1805.18,06/16/2025,7.498969396784514,1971.0,0,Very High
CONV01415,U0925,71051.48,08-05-2025,11.171174037912563,97.0,1,Very High
CONV01416,U0415,18998.88,08/30/2025,9.852187942339159,1506.0,0,Very High
CONV01417,U0930,31186.88,03/16/2025,10.347784836788383,1195.0,0,Very High
CONV01418,U6069,8456.59,01/27/2025,9.04281954204075,1795.0,0,Very High
CONV01419,U9289,47400.28,03/21/2025,10.766404511537969,748.0,1,Very High
CONV01420,U9364,51656.54,12-09-2025,10.85239144646839,631.0,1,Very High
CONV01421,U5655,69017.42,11/26/2025,11.142128704474583,153.0,1,Very High
CONV01422,U2857,12653.5,08-10-2025,9.445768162123612,1684.0,0,Very High
CONV01423,U8872,63130.05,05-08-2025,11.052968003569308,292.0,1,Very High
CONV01424,U7273,25831.75,08-08-2025,10.159398345773221,1323.0,0,Very High
CONV01425,U3129,54901.04,11/13/2025,10.913305785277208,538.0,1,Very High
CONV01426,U6141,29917.59,12-11-2025,10.306235305309515,1216.0,0,Very High
CONV01427,U6753,25822.98,02/24/2025,10.159058796596018,1324.0,0,Very High
CONV01428,U0391,42878.92,12/27/2025,10.666158930071301,870.0,1,Very High
CONV01429,U3241,35542.05,04/15/2025,10.478499916822143,1065.0,0,Very High
CONV01430,U1405,64772.01,01-12-2025,11.078644283229327,246.0,1,Very High
CONV01431,U3490,47024.96,06/17/2025,10.7584550686339,756.0,1,Very High
CONV01432,U4969,67635.66,02/25/2025,11.12190542272769,183.0,1,Very High
CONV01433,U2594,35615.4,10/23/2025,10.480561484919663,1060.0,0,Very High
CONV01434,U0646,28918.2,03/16/2025,10.272261013372798,1248.0,0,Very High
CONV01435,U9371,2224.37,04/19/2025,7.7076784729101675,1964.0,0,Very High
CONV01436,U2904,51044.96,04-09-2025,10.840481682361325,652.0,1,Very High
CONV01437,U4790,45508.83,01/25/2026,10.72568362556095,796.0,1,Very High
CONV01438,U4141,73666.2,05-07-2025,11.207312931624577,31.0,1,Very High
CONV01439,U5024,25810.7,05/23/2025,10.158583156487026,1326.0,0,Very High
CONV01440,U0175,29014.83,11/18/2025,10.27559682210907,1241.0,0,Very High
CONV01441,U6147,38809.38,07/16/2025,10.566443015605921,986.0,1,Very High
CONV01442,U4286,21661.86,10-12-2025,9.98335455246627,1427.0,0,Very High
CONV01443,U0377,6275.28,03/18/2025,8.74453272726181,1850.0,0,Very High
CONV01444,U1236,55435.38,01/15/2025,10.922991335916624,522.0,1,Very High
CONV01445,U5422,9806.9,12/29/2025,9.190943462365452,1761.0,0,Very High
CONV01446,U0063,16358.76,09-01-2025,9.702579940122483,1585.0,0,Very High
CONV01447,U8116,35588.88,11/29/2025,10.47981660676492,1063.0,0,Very High
CONV01448,U2882,65954.61,04/30/2025,11.096737218970446,225.0,1,Very High
CONV01449,U3065,30054.09,07-10-2025,10.310787309978844,1210.0,0,Very High
CONV01450,U3576,26348.36,08/14/2025,10.179199265249492,1307.0,0,Very High
CONV01451,U1060,26308.57,02/24/2025,10.17768803030519,1308.0,0,Very High
CONV01452,U0197,44419.29,01-10-2026,10.701451626017832,821.0,1,Very High
CONV01453,U7386,36423.33,07/18/2025,10.502992236934043,1039.0,0,Very High
CONV01454,U0700,35272.16,01-03-2026,10.470877613773025,1071.0,0,Very High
CONV01455,U6318,11102.84,08/13/2025,9.31504627342087,1724.0,0,Very High
CONV01456,U2831,16861.78,03/19/2025,9.732864105270664,1572.0,0,Very High
CONV01457,U8149,62361.03,08/16/2025,11.040711875560415,311.0,1,Very High
CONV01458,U7092,72705.67,08-12-2025,11.19418840621821,54.0,1,Very High
CONV01459,U4741,70792.84,04-08-2025,11.167527270246882,104.0,1,Very High
CONV01460,U2599,51541.27,07-06-2025,10.85015752669786,633.0,1,Very High
CONV01461,U2100,5437.04,07/23/2025,8.601173980810822,1881.0,0,Very High
CONV01462,U3825,67711.62,06/25/2025,11.123027852163219,179.0,1,Very High
CONV01463,U5273,17747.8,12-08-2025,9.784073186984395,1546.0,0,Very High
CONV01464,U5136,56451.78,10-08-2025,10.941159815486555,489.0,1,Very High
CONV01465,U1097,15093.75,09-12-2025,9.622102280228368,1619.0,0,Very High
CONV01466,U7762,976.7,05/18/2025,6.885202874511625,1992.0,0,High
CONV01467,U5148,61942.12,11/26/2025,11.033971823585691,325.0,1,Very High
CONV01468,U3194,19180.81,10-08-2025,9.861717713119457,1498.0,0,Very High
CONV01469,U4852,48566.13,01/26/2025,10.790702243620675,719.0,1,Very High
CONV01470,U9098,57065.77,03/25/2025,10.951977264767693,466.0,1,Very High
CONV01471,U4666,24718.17,03/25/2025,10.11533433495616,1348.0,0,Very High
CONV01472,U6145,32993.77,10/19/2025,10.404104343040082,1138.0,0,Very High
CONV01473,U9268,38744.34,11-11-2025,10.564765769485396,989.0,1,Very High
CONV01474,U1676,18199.76,10/19/2025,9.809218630434794,1534.0,0,Very High
CONV01475,U8069,39707.44,08/14/2025,10.58931903853872,961.0,1,Very High
CONV01476,U2607,18515.46,03/21/2025,9.82641534522127,1523.0,0,Very High
CONV01477,U7843,57070.68,02/21/2025,10.952063300630332,465.0,1,Very High
CONV01478,U6485,22255.72,01-10-2025,10.010399264466692,1409.0,0,Very High
CONV01479,U3422,1281.06,05/20/2025,7.156223438257517,1986.0,0,Very High
CONV01480,U6508,1295.73,05-09-2025,7.167600989939253,1985.0,0,Very High
CONV01481,U3303,15286.11,12-06-2025,9.634765268631586,1613.0,0,Very High
CONV01482,U7300,38751.52,11/17/2025,10.564951064925053,988.0,1,Very High
CONV01483,U3369,56235.03,05-09-2025,10.937312933665762,493.0,1,Very High
CONV01484,U3766,38699.13,10/27/2025,10.563598238185358,992.0,1,Very High
CONV01485,U5364,56724.0,09/21/2025,10.945970309648043,477.0,1,Very High
CONV01486,U4072,66417.62,03-08-2025,11.10373271784046,212.0,1,Very High
CONV01487,U4972,42932.24,08/21/2025,10.667401630068873,865.0,1,Very High
CONV01488,U6109,49281.74,02/17/2025,10.805329197311092,693.0,1,Very High
CONV01489,U1972,59612.62,12/20/2025,10.995639350435859,386.0,1,Very High
CONV01490,U7459,21030.24,10/24/2025,9.953764230344113,1447.0,0,Very High
CONV01491,U1068,2969.94,08-07-2025,7.996633680038217,1935.0,0,Very High
CONV01492,U0722,65820.9,12/25/2025,11.094707888686592,228.0,1,Very High
CONV01493,U4456,34013.19,04-07-2025,10.43453306947196,1110.0,0,Very High
CONV01494,U3794,7314.88,02-05-2025,8.897802606970549,1824.0,0,Very High
CONV01495,U9028,55338.23,10/15/2025,10.92123733925785,524.0,1,Very High
CONV01496,U4792,66790.11,04-07-2025,11.109325266835963,202.0,1,Very High
CONV01497,U2256,35391.72,07/14/2025,10.474261428255549,1070.0,0,Very High
CONV01498,U2377,47727.78,11/26/2025,10.773289849229103,741.0,1,Very High
CONV01499,U6494,9057.09,02/27/2025,9.111413560035002,1776.0,0,Very High
CONV01500,U9019,17588.6,12/29/2025,9.77506309727975,1554.0,0,Very High
CONV01501,U8986,61587.54,07/29/2025,11.028231093253178,339.0,1,Very High
CONV01502,U7433,56683.94,04-12-2025,10.945263845970059,478.0,1,Very High
CONV01503,U5023,62023.47,05/21/2025,11.035284263581937,321.0,1,Very High
CONV01504,U3393,5726.37,04/20/2025,8.653011716558055,1871.0,0,Very High
CONV01505,U4919,16227.3,07-08-2025,9.694511910721891,1586.0,0,Very High
CONV01506,U8192,19741.83,06/28/2025,9.890545666440346,1481.0,0,Very High
CONV01507,U5752,28962.57,01/16/2026,10.273794112382765,1245.0,0,Very High
CONV01508,U4021,28953.94,11/30/2025,10.273496107476772,1246.0,0,Very High
CONV01509,U7393,7800.32,05-12-2025,8.962048229129003,1810.0,0,Very High
CONV01510,U1133,21149.54,10-03-2025,9.959420716063384,1443.0,0,Very High
CONV01511,U8467,34290.65,10-06-2025,10.442657163284412,1104.0,0,Very High
CONV01512,U2537,36853.88,02-09-2025,10.514743317614831,1033.0,0,Very High
CONV01513,U4953,65018.25,04/22/2025,11.082438658879035,244.0,1,Very High
CONV01514,U1664,55721.46,04/25/2025,10.928138576237208,510.0,1,Very High
CONV01515,U7045,67403.44,01/22/2025,11.118466170101632,188.0,1,Very High
CONV01516,U9131,5589.27,01-03-2026,8.628782865519383,1873.0,0,Very High
CONV01517,U1983,43103.73,02-03-2025,10.671388014849903,857.0,1,Very High
CONV01518,U1095,31434.24,12/20/2025,10.355684835589988,1188.0,0,Very High
CONV01519,U6402,38632.05,01-06-2025,10.561863406724298,994.0,1,Very High
CONV01520,U4970,18842.95,03/27/2025,9.843947186451945,1512.0,0,Very High
CONV01521,U1623,47779.7,04/16/2025,10.774377071253856,739.0,1,Very High
CONV01522,U1115,42787.18,09-09-2025,10.664017175204123,876.0,1,Very High
CONV01523,U0978,24546.21,08/22/2025,10.108353481143332,1352.0,0,Very High
CONV01524,U3682,71242.05,03/23/2025,11.173852549513537,88.0,1,Very High
CONV01525,U4713,45286.77,09/25/2025,10.72079229709558,801.0,1,Very High
CONV01526,U6055,35239.65,06/17/2025,10.469955524828931,1072.0,0,Very High
CONV01527,U7700,56988.27,10/15/2025,10.950618283482223,468.0,1,Very High
CONV01528,U9405,7505.84,03/27/2025,8.92356988390508,1820.0,0,Very High
CONV01529,U4395,38878.71,05/29/2025,10.568227799698821,983.0,1,Very High
CONV01530,U3144,31306.78,06/29/2025,10.351621907942073,1192.0,0,Very High
CONV01531,U4834,27590.4,04/25/2025,10.225259408946783,1281.0,0,Very High
CONV01532,U1921,16025.73,06/24/2025,9.68201323228026,1591.0,0,Very High
CONV01533,U7936,40652.6,05/23/2025,10.612842671940282,938.0,1,Very High
CONV01534,U9023,14777.91,08/19/2025,9.600956443474127,1631.0,0,Very High
CONV01535,U8375,20478.31,10/31/2025,9.927170387179626,1460.0,0,Very High
CONV01536,U1957,27579.12,04-07-2025,10.224850502316798,1283.0,0,Very High
CONV01537,U4398,55919.46,03/20/2025,10.931685602911054,502.0,1,Very High
CONV01538,U4542,17863.76,06/14/2025,9.790585336278271,1542.0,0,Very High
CONV01539,U2486,24266.3,01/19/2025,10.096885044077196,1360.0,0,Very High
CONV01540,U1494,73416.44,10/28/2025,11.203916788559516,38.0,1,Very High
CONV01541,U3966,66972.48,09/22/2025,11.112051999119812,198.0,1,Very High
CONV01542,U7131,29462.72,10/30/2025,10.290914954957291,1230.0,0,Very High
CONV01543,U2464,28977.07,08-02-2025,10.274294616003397,1243.0,0,Very High
CONV01544,U5609,38436.28,06/26/2025,10.556783100955258,998.0,1,Very High
CONV01545,U9847,13252.34,01-05-2026,9.492004875120383,1671.0,0,Very High
CONV01546,U4763,65921.49,05/29/2025,11.096234936928221,226.0,1,Very High
CONV01547,U7410,26379.93,01/24/2025,10.180396679630187,1303.0,0,Very High
CONV01548,U7166,20732.28,06-09-2025,9.939495417708585,1454.0,0,Very High
CONV01549,U8474,15281.64,11-04-2025,9.634472822665762,1614.0,0,Very High
CONV01550,U2602,41797.18,02/25/2025,10.640608076895068,908.0,1,Very High
CONV01551,U7142,31152.74,05/28/2025,10.346689581213926,1196.0,0,Very High
CONV01552,U2883,70694.7,06/25/2025,11.166140029667279,107.0,1,Very High
CONV01553,U1104,58898.42,03-10-2025,10.983586522392553,411.0,1,Very High
CONV01554,U2503,59177.94,10-11-2025,10.988321014337215,395.0,1,Very High
CONV01555,U0932,4339.58,07/25/2025,8.375763258718342,1906.0,0,Very High
CONV01556,U7577,53483.02,05/28/2025,10.887138196678096,573.0,1,Very High
CONV01557,U2227,40020.32,01/16/2025,10.597167591102027,956.0,1,Very High
CONV01558,U7646,59139.06,12/16/2025,10.987663807947719,400.0,1,Very High
CONV01559,U2069,45285.02,01/30/2025,10.720753654569961,802.0,1,Very High
CONV01560,U4908,36926.2,08-04-2025,10.516703685854946,1031.0,0,Very High
CONV01561,U9674,23171.43,03/20/2025,10.05071848892333,1383.0,0,Very High
CONV01562,U7641,66266.97,01/14/2026,11.101461952351137,220.0,1,Very High
CONV01563,U1660,26778.72,06/30/2025,10.19540016362665,1292.0,0,Very High
CONV01564,U8398,70097.81,11-06-2025,11.157661097129662,121.0,1,Very High
CONV01565,U2719,56017.08,01/23/2025,10.933429774752991,499.0,1,Very High
CONV01566,U6083,25552.54,02-01-2025,10.148531137893528,1330.0,0,Very High
CONV01567,U8471,33301.03,11-11-2025,10.413373635071451,1129.0,0,Very High
CONV01568,U8290,61984.94,02/14/2025,11.034662864116525,323.0,1,Very High
CONV01569,U1527,30034.16,11/13/2025,10.310123974388434,1211.0,0,Very High
CONV01570,U3173,41368.9,08-10-2025,10.630308842241996,922.0,1,Very High
CONV01571,U7908,68698.69,02-08-2025,11.137499965827626,157.0,1,Very High
CONV01572,U6097,42223.73,09/26/2025,10.650761347339394,895.0,1,Very High
CONV01573,U9663,60609.52,10/18/2025,11.012223754350863,367.0,1,Very High
CONV01574,U8337,74354.98,06-04-2025,11.216619379050723,9.0,1,Very High
CONV01575,U3664,67959.23,05/22/2025,11.126677960123873,172.0,1,Very High
CONV01576,U6870,6773.85,10/23/2025,8.820972505281402,1839.0,0,Very High
CONV01577,U7138,31506.04,07/27/2025,10.357966291906585,1185.0,0,Very High
CONV01578,U6494,32685.34,11-05-2025,10.394712532605878,1148.0,0,Very High
CONV01579,U9798,64100.0,06/20/2025,11.068215243411098,261.0,1,Very High
CONV01580,U8072,12027.66,02/18/2025,9.395047414568422,1704.0,0,Very High
CONV01581,U5854,3751.92,01-05-2026,8.230289482627517,1922.0,0,Very High
CONV01582,U0648,69249.42,12-06-2025,11.145484489013143,147.0,1,Very High
CONV01583,U8620,11042.24,02/20/2025,9.309573755035634,1726.0,0,Very High
CONV01584,U3667,29959.47,12/29/2025,10.307634125091552,1214.0,0,Very High
CONV01585,U5021,61236.87,06/13/2025,11.022521067977975,348.0,1,Very High
CONV01586,U2437,6649.4,01/14/2026,8.802432282216879,1843.0,0,Very High
CONV01587,U4629,43760.82,07-12-2025,10.686517026724603,835.0,1,Very High
CONV01588,U9046,53401.47,11/25/2025,10.885612278560219,576.0,1,Very High
CONV01589,U5654,63203.26,02/28/2025,11.05412698292662,287.0,1,Very High
CONV01590,U5302,25022.94,09/18/2025,10.127588245643953,1340.0,0,Very High
CONV01591,U4106,65757.44,08-11-2025,11.093743306820938,230.0,1,Very High
CONV01592,U4553,31776.86,05-08-2025,10.36652509987501,1178.0,0,Very High
CONV01593,U5525,58038.93,01/18/2025,10.968886500932614,437.0,1,Very High
CONV01594,U4481,40008.58,10/17/2025,10.596874204420526,957.0,1,Very High
CONV01595,U8965,34640.4,06-07-2025,10.452804777564067,1092.0,0,Very High
CONV01596,U7775,66414.32,08/20/2025,11.103683031743659,214.0,1,Very High
CONV01597,U0635,43782.6,05-10-2025,10.68701459702467,833.0,1,Very High
CONV01598,U3916,4296.46,07/25/2025,8.36577942947663,1908.0,0,Very High
CONV01599,U5017,37625.19,11/22/2025,10.535455629458001,1018.0,0,Very High
CONV01600,U6374,13909.83,11-04-2025,9.540422952440007,1652.0,0,Very High
CONV01601,U4024,10393.41,09/26/2025,9.249023440624557,1745.0,0,Very High
CONV01602,U2652,12920.12,08-10-2025,9.466618460885966,1676.0,0,Very High
CONV01603,U1249,70329.88,04/20/2025,11.160966241665133,113.0,1,Very High
CONV01604,U5531,62762.96,03/21/2025,11.047136302370745,301.0,1,Very High
CONV01605,U1365,13847.6,07/27/2025,9.53593942347376,1654.0,0,Very High
CONV01606,U1416,26151.02,02/18/2025,10.17168171316362,1312.0,0,Very High
CONV01607,U5574,60690.16,08-12-2025,11.013553332175004,366.0,1,Very High
CONV01608,U9607,17586.27,01/14/2026,9.77493062386734,1555.0,0,Very High
CONV01609,U3263,14714.98,02-09-2025,9.596689257158777,1633.0,0,Very High
CONV01610,U0122,10705.41,06/14/2025,9.278597906502501,1735.0,0,Very High
CONV01611,U7757,54648.34,09/21/2025,10.90869241667906,548.0,1,Very High
CONV01612,U6974,8663.14,06/30/2025,9.066947947368371,1787.0,0,Very High
CONV01613,U2508,31343.22,05/26/2025,10.352785159046878,1190.0,0,Very High
CONV01614,U6667,25085.73,02-03-2025,10.130094300057582,1339.0,0,Very High
CONV01615,U5940,57773.91,03-10-2025,10.964309877374168,451.0,1,Very High
CONV01616,U3794,63228.94,02-12-2025,11.054533202135556,286.0,1,Very High
CONV01617,U8947,22842.8,06/30/2025,10.036435024712283,1390.0,0,Very High
CONV01618,U4409,7752.88,02/26/2025,8.955948642227707,1812.0,0,Very High
CONV01619,U6652,12541.41,11-04-2025,9.436870980729713,1688.0,0,Very High
CONV01620,U9323,61059.44,01-09-2026,11.019619472289765,357.0,1,Very High
CONV01621,U8351,51344.77,05/31/2025,10.846337836111632,646.0,1,Very High
CONV01622,U0973,50266.0,08/15/2025,10.825104077165632,667.0,1,Very High
CONV01623,U6743,19240.53,11/20/2025,9.864826242887526,1496.0,0,Very High
CONV01624,U0024,14943.99,03-08-2025,9.612131405597708,1624.0,0,Very High
CONV01625,U4077,17891.03,03/16/2025,9.792110641278361,1540.0,0,Very High
CONV01626,U4531,49150.08,03/21/2025,10.802654098884254,695.0,1,Very High
CONV01627,U7325,48861.28,03/18/2025,10.796761007660786,704.0,1,Very High
CONV01628,U4507,64438.4,08/20/2025,11.073480526260598,254.0,1,Very High
CONV01629,U3978,33230.73,09/16/2025,10.411260421383803,1132.0,0,Very High
CONV01630,U7517,31445.28,10/24/2025,10.356035972143731,1187.0,0,Very High
CONV01631,U7754,34491.36,10-08-2025,10.448493129220578,1096.0,0,Very High
CONV01632,U4418,33281.1,03/28/2025,10.412774993905902,1130.0,0,Very High
CONV01633,U8351,20624.93,12-06-2025,9.934304301095407,1458.0,0,Very High
CONV01634,U8463,2257.24,06/26/2025,7.722341027812465,1963.0,0,Very High
CONV01635,U9109,69388.98,12-10-2025,11.147497755667583,141.0,1,Very High
CONV01636,U5364,42920.37,12/20/2025,10.667125116086092,866.0,1,Very High
CONV01637,U4116,15560.4,01-04-2026,9.652548767977997,1604.0,0,Very High
CONV01638,U3216,64441.38,05/17/2025,11.07352677019051,253.0,1,Very High
CONV01639,U9215,8412.03,02-06-2025,9.037536973454356,1797.0,0,Very High
CONV01640,U8766,74240.76,02/24/2025,11.21508207407563,12.0,1,Very High
CONV01641,U6077,1618.56,03-09-2025,7.389909786396857,1975.0,0,Very High
CONV01642,U3426,18325.68,02/20/2025,9.816113200588148,1529.0,0,Very High
CONV01643,U0724,40924.83,09/22/2025,10.619516683035512,935.0,1,Very High
CONV01644,U1454,69417.23,09/23/2025,11.147904792115789,139.0,1,Very High
CONV01645,U9115,55613.37,01-12-2026,10.9261969000828,514.0,1,Very High
CONV01646,U3838,15292.3,01/30/2025,9.635170102973868,1612.0,0,Very High
CONV01647,U3697,9502.3,12-12-2025,9.159394385691243,1768.0,0,Very High
CONV01648,U2522,67660.88,01-03-2026,11.122278227937443,182.0,1,Very High
CONV01649,U6888,12446.92,02/27/2025,9.429308819662303,1693.0,0,Very High
CONV01650,U4361,66374.28,10-10-2025,11.103079976991086,216.0,1,Very High
CONV01651,U8731,71556.15,12/18/2025,11.178251710110713,84.0,1,Very High
CONV01652,U3509,22693.41,02-04-2025,10.02987391763702,1393.0,0,Very High
CONV01653,U2078,52745.01,02/27/2025,10.87324340866705,598.0,1,Very High
CONV01654,U2216,40772.64,02-04-2025,10.615791073162272,937.0,1,Very High
CONV01655,U1216,6954.91,05/20/2025,8.847346936920086,1837.0,0,Very High
CONV01656,U2922,63880.69,01/29/2025,11.064788057833727,266.0,1,Very High
CONV01657,U7248,47813.7,02-08-2025,10.775088402582218,736.0,1,Very High
CONV01658,U0491,2778.64,02-07-2025,7.9300767018964216,1943.0,0,Very High
CONV01659,U9599,14888.84,03/13/2025,9.608434380153566,1625.0,0,Very High
CONV01660,U9911,74138.91,01/24/2025,11.213709262784375,17.0,1,Very High
CONV01661,U4750,7064.25,06/25/2025,8.862943680196745,1831.0,0,Very High
CONV01662,U8557,61958.5,02/18/2025,11.034236224775842,324.0,1,Very High
CONV01663,U8310,4027.88,08-12-2025,8.301243700682269,1916.0,0,Very High
CONV01664,U5595,39054.88,03-03-2025,10.572748720116754,981.0,1,Very High
CONV01665,U2446,74307.06,05/29/2025,11.215974703961042,11.0,1,Very High
CONV01666,U0687,47157.51,10-11-2025,10.761269759580518,753.0,1,Very High
CONV01667,U9147,59149.35,08/24/2025,10.98783778654879,398.0,1,Very High
CONV01668,U2006,39996.75,08/17/2025,10.596578481513983,958.0,1,Very High
CONV01669,U2908,66123.7,10/15/2025,11.099297632288305,222.0,1,Very High
CONV01670,U6549,50720.24,05/22/2025,10.834100036761788,658.0,1,Very High
CONV01671,U9363,54993.46,12-10-2025,10.914987731868548,533.0,1,Very High
CONV01672,U6034,8478.9,10/28/2025,9.045453936263588,1794.0,0,Very High
CONV01673,U6388,28494.63,03/31/2025,10.257506021166652,1258.0,0,Very High
CONV01674,U5570,22567.11,11-05-2025,10.024293126828054,1399.0,0,Very High
CONV01675,U4585,72027.9,06/14/2025,11.184822706352112,67.0,1,Very High
CONV01676,U9111,14000.25,01-01-2026,9.54690189032595,1648.0,0,Very High
CONV01677,U1009,3537.42,01-01-2026,8.171435578810357,1928.0,0,Very High
CONV01678,U5818,44343.78,05-08-2025,10.699750280697785,822.0,1,Very High
CONV01679,U1476,34514.73,03-04-2025,10.449170441138453,1095.0,0,Very High
CONV01680,U9721,15450.76,02/22/2025,9.645478191695577,1607.0,0,Very High
CONV01681,U6663,71748.63,02/16/2025,11.180937976814146,81.0,1,Very High
CONV01682,U6672,39692.2,10-10-2025,10.588935167369632,963.0,1,Very High
CONV01683,U9603,31565.43,03/13/2025,10.35984949311787,1183.0,0,Very High
CONV01684,U5470,37678.36,09/22/2025,10.536867743408045,1016.0,0,Very High
CONV01685,U3502,59562.13,07/24/2025,10.994792037465489,388.0,1,Very High
CONV01686,U9422,22449.07,06-03-2025,10.01904901120563,1403.0,0,Very High
CONV01687,U2283,61259.77,08-02-2025,11.0228949496842,347.0,1,Very High
CONV01688,U7394,31806.47,05/23/2025,10.367456446842631,1177.0,0,Very High
CONV01689,U6673,2328.12,02/16/2025,7.753245792816351,1958.0,0,Very High
CONV01690,U8509,56165.96,01-04-2026,10.936083962644735,496.0,1,Very High
CONV01691,U5920,45851.49,08/14/2025,10.733184783734547,781.0,1,Very High
CONV01692,U1638,67388.9,04-11-2025,11.118250434039473,189.0,1,Very High
CONV01693,U1783,36781.3,09/30/2025,10.512772030189005,1035.0,0,Very High
CONV01694,U4322,9350.26,06-07-2025,9.143266372561795,1770.0,0,Very High
CONV01695,U4890,50282.68,05/19/2025,10.82543585016116,666.0,1,Very High
CONV01696,U6133,4714.98,12-02-2025,8.458712020766166,1895.0,0,Very High
CONV01697,U8314,53285.38,08-02-2025,10.883436042790185,581.0,1,Very High
CONV01698,U4182,56899.24,11/17/2025,10.949054838031714,473.0,1,Very High
CONV01699,U6159,41787.87,12/22/2025,10.640385315114662,910.0,1,Very High
CONV01700,U4843,27938.9,03/28/2025,10.23781105370648,1268.0,0,Very High
CONV01701,U0349,46694.68,10-11-2025,10.751406934024786,762.0,1,Very High
CONV01702,U4824,42620.7,04/13/2025,10.660118792233947,883.0,1,Very High
CONV01703,U2540,34695.72,08-05-2025,10.454400436971552,1089.0,0,Very High
CONV01704,U9203,17114.5,05/18/2025,9.747739764677204,1565.0,0,Very High
CONV01705,U2270,2049.32,12/29/2025,7.625751157511473,1968.0,0,Very High
CONV01706,U2335,32985.51,12/22/2025,10.403853968993287,1139.0,0,Very High
CONV01707,U2403,7692.18,08/28/2025,8.948089501079398,1814.0,0,Very High
CONV01708,U3550,60799.11,01-11-2025,11.015346877163148,362.0,1,Very High
CONV01709,U4128,40954.0,04/16/2025,10.620229181949702,933.0,1,Very High
CONV01710,U0483,17362.3,03/26/2025,9.762114062315014,1559.0,0,Very High
CONV01711,U1026,73489.05,02-10-2025,11.204905301887361,35.0,1,Very High
CONV01712,U5487,28607.97,01/15/2025,10.261475583997978,1257.0,0,Very High
CONV01713,U0891,13906.3,09-10-2025,9.540169161116223,1653.0,0,Very High
CONV01714,U2354,17122.92,02-03-2025,9.74823159544827,1564.0,0,Very High
CONV01715,U6402,70762.62,04/22/2025,11.167100305811958,106.0,1,Very High
CONV01716,U2248,60051.03,07/19/2025,11.002966632099113,379.0,1,Very High
CONV01717,U2638,45433.52,11-10-2025,10.724027447530888,799.0,1,Very High
CONV01718,U1101,34449.58,04-12-2025,10.447281112294275,1098.0,0,Very High
