User_id,Channel,Interaction_date,Campaign_id,Interaction_Day,Interaction_Month,Interaction_Quarter,Is_Weekend
U1101,Google Ads,,CMP4318,,,,0
U1782,Instagram Ads,2025-08-28,CMP2174,Thursday,August,3.0,0
U0008,Facebook Ads,2025-07-14,CMP3358,Monday,July,3.0,0
U9396,Email Marketing,2025-06-26,CMP8410,Thursday,June,2.0,0
U0806,Email Marketing,2025-03-28,CMP1218,Friday,March,1.0,0
U7065,Instagram Ads,2025-05-22,CMP6482,Thursday,May,2.0,0
U7590,Google Ads,2025-09-13,CMP4099,Saturday,September,3.0,1
U8786,Google Ads,,CMP1232,,,,0
U9937,Facebook Ads,2025-08-13,CMP6880,Wednesday,August,3.0,0
U8905,YouTube Ads,2025-12-15,CMP3796,Monday,December,4.0,0
U9644,LinkedIn Ads,,CMP9379,,,,0
U3866,LinkedIn Ads,2025-07-27,CMP1950,Sunday,July,3.0,1
U2801,Instagram Ads,,CMP0254,,,,0
U8833,Google Ads,2025-08-18,CMP2609,Monday,August,3.0,0
U1192,Email Marketing,2025-10-20,CMP2464,Monday,October,4.0,0
U4400,Google Ads,,CMP9735,,,,0
U5422,Google Ads,2025-01-18,CMP8958,Saturday,January,1.0,1
U2130,LinkedIn Ads,,CMP8885,,,,0
U5682,YouTube Ads,2025-08-20,CMP8392,Wednesday,August,3.0,0
U3855,Email Marketing,,CMP0587,,,,0
U4504,Email Marketing,2025-07-14,CMP8836,Monday,July,3.0,0
U2457,LinkedIn Ads,2025-11-16,CMP7560,Sunday,November,4.0,1
U0626,Facebook Ads,2025-11-26,CMP2522,Wednesday,November,4.0,0
U0850,Email Marketing,2025-12-23,CMP6531,Tuesday,December,4.0,0
U9326,LinkedIn Ads,2025-01-20,CMP5905,Monday,January,1.0,0
U4116,Facebook Ads,,CMP8877,,,,0
U2181,Facebook Ads,2025-12-16,CMP3214,Tuesday,December,4.0,0
U1690,Facebook Ads,2025-06-24,CMP6413,Tuesday,June,2.0,0
U2915,Facebook Ads,2025-06-25,CMP5372,Wednesday,June,2.0,0
U9961,YouTube Ads,2025-12-18,CMP6614,Thursday,December,4.0,0
U0421,Google Ads,2025-11-27,CMP8266,Thursday,November,4.0,0
U4708,Instagram Ads,2025-05-14,CMP9154,Wednesday,May,2.0,0
U7885,Email Marketing,,CMP1966,,,,0
U5968,YouTube Ads,2025-04-18,CMP5466,Friday,April,2.0,0
U2843,Google Ads,,CMP7434,,,,0
U7330,Email Marketing,,CMP7797,,,,0
U0577,Email Marketing,,CMP2453,,,,0
U9914,Email Marketing,,CMP2000,,,,0
U6590,YouTube Ads,2025-03-25,CMP3851,Tuesday,March,1.0,0
U8298,LinkedIn Ads,,CMP7015,,,,0
U4582,Facebook Ads,,CMP2746,,,,0
U4990,Instagram Ads,,CMP5960,,,,0
U0703,Google Ads,2025-03-21,CMP5445,Friday,March,1.0,0
U5341,Google Ads,,CMP3803,,,,0
U9103,Google Ads,,CMP7873,,,,0
U8039,YouTube Ads,2025-03-15,CMP8517,Saturday,March,1.0,1
U6772,LinkedIn Ads,2025-03-18,CMP3639,Tuesday,March,1.0,0
U3427,Email Marketing,,CMP8443,,,,0
U2070,Google Ads,2025-04-13,CMP8903,Sunday,April,2.0,1
U1473,Email Marketing,2025-09-24,CMP0117,Wednesday,September,3.0,0
U2705,Email Marketing,2025-08-30,CMP3342,Saturday,August,3.0,1
U4266,Facebook Ads,,CMP7472,,,,0
U1479,Facebook Ads,2025-09-19,CMP6209,Friday,September,3.0,0
U2977,Facebook Ads,2025-08-14,CMP9074,Thursday,August,3.0,0
U9249,Email Marketing,,CMP7491,,,,0
U3508,Instagram Ads,2025-07-30,CMP0480,Wednesday,July,3.0,0
U9063,Email Marketing,,CMP5357,,,,0
U3330,Email Marketing,2025-06-13,CMP5959,Friday,June,2.0,0
U3586,Email Marketing,2025-03-24,CMP8014,Monday,March,1.0,0
U1909,Instagram Ads,,CMP9356,,,,0
U1145,LinkedIn Ads,2025-03-24,CMP9540,Monday,March,1.0,0
U8034,LinkedIn Ads,2025-12-29,CMP9764,Monday,December,4.0,0
U1615,Facebook Ads,,CMP8503,,,,0
U4347,YouTube Ads,,CMP0890,,,,0
U5724,YouTube Ads,2025-12-17,CMP7629,Wednesday,December,4.0,0
U8766,Email Marketing,2025-07-21,CMP6099,Monday,July,3.0,0
U6355,Facebook Ads,2025-11-27,CMP0663,Thursday,November,4.0,0
U3442,Instagram Ads,2025-10-20,CMP9402,Monday,October,4.0,0
U0394,Facebook Ads,2025-02-17,CMP9457,Monday,February,1.0,0
U9447,Facebook Ads,,CMP8379,,,,0
U0794,Google Ads,2025-11-21,CMP8190,Friday,November,4.0,0
U2288,Google Ads,2025-01-28,CMP2579,Tuesday,January,1.0,0
U2961,Google Ads,2025-01-22,CMP1463,Wednesday,January,1.0,0
U3244,Email Marketing,2025-11-15,CMP2229,Saturday,November,4.0,1
U0220,Facebook Ads,,CMP9370,,,,0
U2886,YouTube Ads,2025-02-21,CMP4940,Friday,February,1.0,0
U9445,Email Marketing,,CMP6469,,,,0
U5734,Facebook Ads,2025-07-14,CMP6154,Monday,July,3.0,0
U9560,Facebook Ads,,CMP0021,,,,0
U9007,Facebook Ads,2025-06-17,CMP1944,Tuesday,June,2.0,0
U0421,Facebook Ads,2025-03-14,CMP2136,Friday,March,1.0,0
U4554,YouTube Ads,2025-01-31,CMP5929,Friday,January,1.0,0
U2130,LinkedIn Ads,,CMP1399,,,,0
U0125,Instagram Ads,2025-04-24,CMP1754,Thursday,April,2.0,0
U8133,Google Ads,2025-10-16,CMP4092,Thursday,October,4.0,0
U5703,YouTube Ads,,CMP5051,,,,0
U7566,Instagram Ads,,CMP4033,,,,0
U9075,YouTube Ads,2025-04-28,CMP1942,Monday,April,2.0,0
U0216,LinkedIn Ads,2025-09-22,CMP1475,Monday,September,3.0,0
U5616,Google Ads,2025-12-27,CMP7337,Saturday,December,4.0,1
U3756,LinkedIn Ads,2025-06-20,CMP0696,Friday,June,2.0,0
U2867,YouTube Ads,2025-02-28,CMP5917,Friday,February,1.0,0
U5822,Facebook Ads,2025-08-17,CMP7129,Sunday,August,3.0,1
U3260,Google Ads,,CMP8130,,,,0
U1294,Instagram Ads,2025-06-30,CMP7201,Monday,June,2.0,0
U6603,Email Marketing,,CMP2265,,,,0
U7957,Google Ads,,CMP9656,,,,0
U9045,Email Marketing,,CMP0322,,,,0
U1078,YouTube Ads,,CMP4417,,,,0
U8142,Google Ads,2025-07-22,CMP8223,Tuesday,July,3.0,0
U1971,Email Marketing,,CMP3665,,,,0
U4697,LinkedIn Ads,2025-01-26,CMP1673,Sunday,January,1.0,1
U8445,Facebook Ads,,CMP3823,,,,0
U2706,YouTube Ads,,CMP1867,,,,0
U1459,YouTube Ads,2025-07-30,CMP0836,Wednesday,July,3.0,0
U1372,Email Marketing,,CMP0450,,,,0
U7350,YouTube Ads,2025-03-17,CMP9365,Monday,March,1.0,0
U8327,Email Marketing,2025-01-16,CMP0368,Thursday,January,1.0,0
U7394,Instagram Ads,,CMP4261,,,,0
U8833,LinkedIn Ads,2025-03-30,CMP9357,Sunday,March,1.0,1
U2947,LinkedIn Ads,,CMP0768,,,,0
U8187,Google Ads,,CMP6607,,,,0
U9480,YouTube Ads,,CMP6939,,,,0
U1449,YouTube Ads,2025-10-25,CMP0707,Saturday,October,4.0,1
U9064,YouTube Ads,2025-10-13,CMP8100,Monday,October,4.0,0
U6524,LinkedIn Ads,,CMP1754,,,,0
U6288,Email Marketing,,CMP6909,,,,0
U1062,Google Ads,2025-08-16,CMP7034,Saturday,August,3.0,1
U6663,Facebook Ads,2025-05-21,CMP6324,Wednesday,May,2.0,0
U8222,Facebook Ads,2025-04-27,CMP9403,Sunday,April,2.0,1
U7294,LinkedIn Ads,,CMP4236,,,,0
U9610,Google Ads,,CMP1039,,,,0
U7785,Facebook Ads,2025-07-28,CMP2675,Monday,July,3.0,0
U0360,Instagram Ads,2025-03-26,CMP0718,Wednesday,March,1.0,0
U7028,LinkedIn Ads,,CMP4950,,,,0
U7702,Instagram Ads,,CMP4738,,,,0
U0686,YouTube Ads,,CMP4239,,,,0
U7256,LinkedIn Ads,2025-05-19,CMP6566,Monday,May,2.0,0
U6170,Instagram Ads,2025-05-16,CMP3711,Friday,May,2.0,0
U7215,Email Marketing,,CMP4080,,,,0
U0808,Instagram Ads,2025-02-26,CMP1480,Wednesday,February,1.0,0
U6251,Google Ads,2025-12-22,CMP2959,Monday,December,4.0,0
U8812,LinkedIn Ads,,CMP1288,,,,0
U4259,Email Marketing,2025-06-17,CMP6731,Tuesday,June,2.0,0
U4934,Google Ads,,CMP0126,,,,0
U4489,Google Ads,2025-10-13,CMP2932,Monday,October,4.0,0
U5157,Instagram Ads,,CMP0820,,,,0
U5226,Google Ads,2025-04-24,CMP8807,Thursday,April,2.0,0
U4229,LinkedIn Ads,2025-07-27,CMP0474,Sunday,July,3.0,1
U5473,LinkedIn Ads,,CMP3020,,,,0
U1941,Email Marketing,2025-03-31,CMP0151,Monday,March,1.0,0
U6574,LinkedIn Ads,,CMP7405,,,,0
U1513,Google Ads,,CMP1699,,,,0
U0246,Email Marketing,2025-02-25,CMP8472,Tuesday,February,1.0,0
U2833,Email Marketing,2025-10-23,CMP7884,Thursday,October,4.0,0
U4311,Instagram Ads,2025-03-26,CMP0224,Wednesday,March,1.0,0
U7844,Facebook Ads,2025-06-25,CMP1818,Wednesday,June,2.0,0
U2766,YouTube Ads,,CMP6323,,,,0
U5314,Email Marketing,,CMP2022,,,,0
U6020,Google Ads,2025-05-27,CMP4397,Tuesday,May,2.0,0
U7332,Google Ads,2025-05-27,CMP3225,Tuesday,May,2.0,0
U3380,Email Marketing,,CMP8049,,,,0
U8830,LinkedIn Ads,2025-07-14,CMP2726,Monday,July,3.0,0
U1103,Instagram Ads,,CMP7779,,,,0
U3761,Email Marketing,2025-06-16,CMP5390,Monday,June,2.0,0
U0194,YouTube Ads,2025-01-19,CMP4371,Sunday,January,1.0,1
U4696,Google Ads,2025-09-21,CMP8433,Sunday,September,3.0,1
U4291,Instagram Ads,,CMP4569,,,,0
U3563,Instagram Ads,2025-08-19,CMP8767,Tuesday,August,3.0,0
U8231,Facebook Ads,2025-09-20,CMP5252,Saturday,September,3.0,1
U8646,YouTube Ads,2025-09-21,CMP6325,Sunday,September,3.0,1
U2177,Google Ads,,CMP9812,,,,0
U9802,Instagram Ads,,CMP2254,,,,0
U7366,Facebook Ads,2025-03-25,CMP4388,Tuesday,March,1.0,0
U0493,Facebook Ads,2025-07-20,CMP1691,Sunday,July,3.0,1
U2749,YouTube Ads,2025-03-16,CMP8472,Sunday,March,1.0,1
U8553,Facebook Ads,2025-07-17,CMP3033,Thursday,July,3.0,0
U0184,YouTube Ads,,CMP0489,,,,0
U9061,Google Ads,2025-05-29,CMP6287,Thursday,May,2.0,0
U4528,YouTube Ads,,CMP1394,,,,0
U0572,LinkedIn Ads,,CMP5069,,,,0
U5398,LinkedIn Ads,2025-10-29,CMP7489,Wednesday,October,4.0,0
U6389,Email Marketing,,CMP0321,,,,0
U3684,Instagram Ads,2025-05-25,CMP6439,Sunday,May,2.0,1
U0688,LinkedIn Ads,2025-09-25,CMP1648,Thursday,September,3.0,0
U2308,LinkedIn Ads,2025-07-13,CMP3190,Sunday,July,3.0,1
U8651,Facebook Ads,2025-04-30,CMP6640,Wednesday,April,2.0,0
U7952,Google Ads,,CMP9270,,,,0
U9329,LinkedIn Ads,2025-08-21,CMP9689,Thursday,August,3.0,0
U5874,Google Ads,2025-08-21,CMP2073,Thursday,August,3.0,0
U0096,LinkedIn Ads,2025-10-20,CMP3061,Monday,October,4.0,0
U7546,Instagram Ads,,CMP7553,,,,0
U1583,LinkedIn Ads,,CMP2261,,,,0
U2258,Instagram Ads,,CMP2371,,,,0
U4331,Instagram Ads,,CMP7824,,,,0
U5226,Instagram Ads,,CMP9070,,,,0
U9413,Facebook Ads,,CMP2319,,,,0
U7527,Email Marketing,2025-03-29,CMP3598,Saturday,March,1.0,1
U5376,Facebook Ads,2025-05-24,CMP7701,Saturday,May,2.0,1
U1477,Facebook Ads,,CMP8466,,,,0
U9216,Instagram Ads,2025-11-25,CMP8885,Tuesday,November,4.0,0
U1790,YouTube Ads,,CMP1904,,,,0
U0873,Email Marketing,2025-10-19,CMP0715,Sunday,October,4.0,1
U7928,LinkedIn Ads,,CMP1162,,,,0
U2308,YouTube Ads,2025-10-18,CMP8261,Saturday,October,4.0,1
U4572,Facebook Ads,2025-08-30,CMP9390,Saturday,August,3.0,1
U1355,Facebook Ads,2025-04-20,CMP8433,Sunday,April,2.0,1
U6608,Google Ads,2025-04-24,CMP5445,Thursday,April,2.0,0
U3965,Facebook Ads,2025-06-22,CMP4863,Sunday,June,2.0,1
U3175,YouTube Ads,2025-10-29,CMP4473,Wednesday,October,4.0,0
U5209,YouTube Ads,2025-04-27,CMP4909,Sunday,April,2.0,1
U0870,LinkedIn Ads,2025-08-17,CMP4882,Sunday,August,3.0,1
U5968,Instagram Ads,2025-07-23,CMP6447,Wednesday,July,3.0,0
U1756,YouTube Ads,2025-01-22,CMP0160,Wednesday,January,1.0,0
U1366,Email Marketing,2025-02-21,CMP0452,Friday,February,1.0,0
U7294,YouTube Ads,2025-12-16,CMP1553,Tuesday,December,4.0,0
U3831,Email Marketing,,CMP2756,,,,0
U9272,Google Ads,,CMP2903,,,,0
U5686,Google Ads,,CMP0832,,,,0
U1637,Google Ads,2025-08-15,CMP5568,Friday,August,3.0,0
U6000,YouTube Ads,2025-11-26,CMP9748,Wednesday,November,4.0,0
U3543,Google Ads,,CMP1078,,,,0
U3515,Google Ads,,CMP9486,,,,0
U3628,Google Ads,,CMP4657,,,,0
U6125,YouTube Ads,2025-12-18,CMP2856,Thursday,December,4.0,0
U9329,Google Ads,2025-10-23,CMP6356,Thursday,October,4.0,0
U7824,YouTube Ads,2025-05-15,CMP7021,Thursday,May,2.0,0
U3176,YouTube Ads,2025-10-19,CMP7848,Sunday,October,4.0,1
U6177,Facebook Ads,2025-03-22,CMP6144,Saturday,March,1.0,1
U5130,Google Ads,,CMP5701,,,,0
U3061,LinkedIn Ads,,CMP1733,,,,0
U9361,Instagram Ads,2025-01-21,CMP3627,Tuesday,January,1.0,0
U9106,Instagram Ads,2025-07-31,CMP0761,Thursday,July,3.0,0
U0107,Google Ads,2025-05-25,CMP1912,Sunday,May,2.0,1
U7392,Instagram Ads,2025-06-15,CMP7480,Sunday,June,2.0,1
U6476,Email Marketing,2025-01-24,CMP9723,Friday,January,1.0,0
U8531,Google Ads,,CMP2936,,,,0
U1877,Email Marketing,2025-02-16,CMP0405,Sunday,February,1.0,1
U1622,Google Ads,2025-11-28,CMP9024,Friday,November,4.0,0
U0071,YouTube Ads,2025-12-18,CMP5777,Thursday,December,4.0,0
U9016,YouTube Ads,,CMP1837,,,,0
U1544,Email Marketing,2025-07-15,CMP9323,Tuesday,July,3.0,0
U9894,Facebook Ads,2025-04-21,CMP5566,Monday,April,2.0,0
U4524,YouTube Ads,2025-06-19,CMP2533,Thursday,June,2.0,0
U2911,Facebook Ads,,CMP8420,,,,0
U4546,Facebook Ads,2025-05-23,CMP3747,Friday,May,2.0,0
U5897,Email Marketing,2025-10-23,CMP2158,Thursday,October,4.0,0
U3406,Email Marketing,2025-01-26,CMP2074,Sunday,January,1.0,1
U2084,Facebook Ads,2025-12-23,CMP3589,Tuesday,December,4.0,0
U6671,Facebook Ads,,CMP0679,,,,0
U7487,Instagram Ads,2025-08-24,CMP0942,Sunday,August,3.0,1
U2653,Facebook Ads,,CMP8803,,,,0
U2608,LinkedIn Ads,2025-10-26,CMP1213,Sunday,October,4.0,1
U1096,Instagram Ads,2025-11-14,CMP0478,Friday,November,4.0,0
U0916,Facebook Ads,,CMP1330,,,,0
U6278,LinkedIn Ads,2025-04-30,CMP6844,Wednesday,April,2.0,0
U9523,YouTube Ads,2025-05-27,CMP9345,Tuesday,May,2.0,0
U3682,LinkedIn Ads,2025-10-18,CMP7070,Saturday,October,4.0,1
U6314,LinkedIn Ads,,CMP9905,,,,0
U2252,Facebook Ads,2025-06-25,CMP4842,Wednesday,June,2.0,0
U0644,Google Ads,,CMP2479,,,,0
U5098,Email Marketing,2025-12-31,CMP1608,Wednesday,December,4.0,0
U2196,Instagram Ads,2025-05-25,CMP6231,Sunday,May,2.0,1
U3315,Instagram Ads,2025-01-18,CMP0944,Saturday,January,1.0,1
U4376,Email Marketing,,CMP5994,,,,0
U6577,Email Marketing,2025-10-28,CMP9236,Tuesday,October,4.0,0
U7737,Facebook Ads,2025-05-19,CMP5497,Monday,May,2.0,0
U2073,LinkedIn Ads,,CMP8238,,,,0
U5020,Email Marketing,2025-09-18,CMP8774,Thursday,September,3.0,0
U9433,YouTube Ads,2025-07-15,CMP6539,Tuesday,July,3.0,0
U2240,Facebook Ads,,CMP1849,,,,0
U0863,Facebook Ads,,CMP4354,,,,0
U5062,Facebook Ads,2025-04-20,CMP4061,Sunday,April,2.0,1
U0297,Facebook Ads,2025-01-16,CMP6761,Thursday,January,1.0,0
U1301,YouTube Ads,,CMP8122,,,,0
U4578,Instagram Ads,,CMP9126,,,,0
U8161,Instagram Ads,2025-01-25,CMP7548,Saturday,January,1.0,1
U5595,Email Marketing,2025-03-17,CMP2681,Monday,March,1.0,0
U3086,YouTube Ads,,CMP2164,,,,0
U7198,Email Marketing,,CMP1015,,,,0
U0415,Email Marketing,2025-03-19,CMP5333,Wednesday,March,1.0,0
U3193,Google Ads,,CMP2098,,,,0
U8669,Email Marketing,2025-11-18,CMP9399,Tuesday,November,4.0,0
U5752,Facebook Ads,2025-12-30,CMP0575,Tuesday,December,4.0,0
U7941,YouTube Ads,,CMP0439,,,,0
U2769,Email Marketing,2025-03-19,CMP5772,Wednesday,March,1.0,0
U9961,Email Marketing,2025-03-31,CMP3717,Monday,March,1.0,0
U1428,Instagram Ads,2025-09-17,CMP3639,Wednesday,September,3.0,0
U9948,YouTube Ads,,CMP0803,,,,0
U2556,LinkedIn Ads,2025-07-22,CMP3276,Tuesday,July,3.0,0
U1469,Facebook Ads,,CMP9071,,,,0
U5314,YouTube Ads,2025-08-15,CMP4295,Friday,August,3.0,0
U8329,Email Marketing,,CMP3551,,,,0
