User_id,Journey,Campaign_id,Conversion_id,Revenue,Conversion_date,Journey_Length
U6671,Instagram Ads > Facebook Ads,CMP4992 > CMP0679,CONV01387,29550.19,11-04-2025,2
U6671,Instagram Ads > Facebook Ads,CMP4992 > CMP0679,CONV01957,642.85,05-06-2025,2
U6672,LinkedIn Ads > YouTube Ads,CMP8273 > CMP3192,CONV01306,31740.85,14-11-2025,2
U6672,LinkedIn Ads > YouTube Ads,CMP8273 > CMP3192,CONV01682,26461.47,10-10-2025,2
U6673,Google Ads,CMP4181,CONV01689,1552.08,16-02-2025,1
U6693,Instagram Ads,CMP9922,CONV01174,29012.58,24-08-2025,1
U6702,LinkedIn Ads,CMP9319,CONV01034,22320.97,30-11-2025,1
U6706,Google Ads,CMP2574,CONV00345,46315.89,09-01-2026,1
U6707,LinkedIn Ads,CMP8678,CONV00789,34268.83,22-09-2025,1
U6724,Instagram Ads,CMP7226,CONV00200,23844.47,11-10-2025,1
U6732,Google Ads > LinkedIn Ads,CMP7450 > CMP9469,CONV00604,2156.36,08-10-2025,2
U6732,Google Ads > LinkedIn Ads,CMP7450 > CMP9469,CONV00873,6892.31,02-08-2025,2
U6739,Google Ads,CMP1626,CONV01051,37710.47,24-03-2025,1
U6743,Instagram Ads,CMP8648,CONV01623,12827.02,20-11-2025,1
U6746,LinkedIn Ads > Facebook Ads,CMP2689 > CMP3879,CONV00038,12784.28,14-12-2025,2
U6746,LinkedIn Ads > Facebook Ads,CMP2689 > CMP3879,CONV00297,43068.14,14-11-2025,2
U6753,YouTube Ads,CMP1781,CONV01427,17215.32,24-02-2025,1
U6772,LinkedIn Ads,CMP3639,CONV01764,6921.96,14-04-2025,1
U6776,Instagram Ads,CMP3882,CONV00230,28057.55,21-06-2025,1
U6798,YouTube Ads,CMP1003,CONV01338,9144.56,07-04-2025,1
U6801,LinkedIn Ads,CMP1510,CONV01342,42917.33,27-10-2025,1
U6805,Google Ads,CMP0348,CONV01005,11603.48,21-03-2025,1
U6812,Instagram Ads,CMP5960,CONV00787,40552.69,14-01-2025,1
U6814,Email Marketing,CMP7975,CONV00602,46550.4,10-09-2025,1
U6815,Google Ads,CMP8052,CONV00518,41270.33,16-07-2025,1
U6824,Facebook Ads,CMP5985,CONV01018,37306.12,10-04-2025,1
U6838,YouTube Ads,CMP8613,CONV00690,41032.81,22-09-2025,1
U6844,Instagram Ads,CMP1276,CONV00136,1532.4,08-06-2025,1
U6852,YouTube Ads,CMP3310,CONV00987,44633.54,02-11-2025,1
U6859,Facebook Ads,CMP9663,CONV00351,46849.89,20-10-2025,1
U6870,Email Marketing,CMP1616,CONV01576,4515.9,23-10-2025,1
U6878,Facebook Ads,CMP6316,CONV00455,9282.4,15-04-2025,1
U6888,Google Ads,CMP6195,CONV01649,8297.95,27-02-2025,1
U6898,Instagram Ads,CMP9648,CONV00118,3646.12,11-10-2025,1
U6899,Google Ads,CMP3252,CONV00973,33477.14,19-07-2025,1
U6902,Google Ads,CMP4562,CONV01356,7237.93,01-10-2025,1
U6913,Facebook Ads,CMP1791,CONV00023,12865.42,03-05-2025,1
U6921,LinkedIn Ads,CMP8056,CONV00736,13418.02,23-02-2025,1
U6927,Google Ads,CMP0384,CONV00796,3467.31,27-09-2025,1
U6929,Instagram Ads,CMP2004,CONV00730,9170.14,30-04-2025,1
U6930,LinkedIn Ads,CMP6298,CONV00911,34745.92,11-04-2025,1
U6974,YouTube Ads,CMP1963,CONV01612,5775.43,30-06-2025,1
U6981,Email Marketing,CMP3366,CONV00460,13434.49,17-12-2025,1
U6987,Email Marketing,CMP6459,CONV01000,32433.38,18-05-2025,1
U6989,Email Marketing,CMP1582,CONV01351,6748.29,02-12-2025,1
U6996,Email Marketing,CMP7651,CONV00622,38620.92,29-12-2025,1
U7012,Email Marketing,CMP5112,CONV00701,42132.38,22-04-2025,1
U7019,Google Ads,CMP9838,CONV00064,25545.06,15-12-2025,1
U7028,LinkedIn Ads,CMP4950,CONV01842,43715.57,04-07-2025,1
U7033,Google Ads,CMP8783,CONV00161,12407.93,14-01-2025,1
U7036,Instagram Ads > Facebook Ads,CMP8692 > CMP1647,CONV00298,14209.9,13-06-2025,2
U7036,Instagram Ads > Facebook Ads,CMP8692 > CMP1647,CONV01072,4095.7,27-04-2025,2
U7042,YouTube Ads,CMP3523,CONV01305,22410.77,19-03-2025,1
U7045,YouTube Ads,CMP9916,CONV01515,44935.63,22-01-2025,1
U7052,Facebook Ads,CMP5625,CONV01391,9636.04,22-05-2025,1
U7053,Email Marketing,CMP0137,CONV00497,39939.99,16-06-2025,1
U7060,Instagram Ads,CMP8574,CONV01030,34302.24,28-01-2025,1
U7065,Instagram Ads,CMP6482,CONV01723,12207.12,28-05-2025,1
U7066,LinkedIn Ads,CMP1288,CONV00693,2123.24,12-02-2025,1
U7077,LinkedIn Ads,CMP6437,CONV00531,7043.36,31-05-2025,1
U7080,YouTube Ads,CMP6408,CONV00878,33124.46,14-09-2025,1
U7087,LinkedIn Ads,CMP0033,CONV00833,34168.59,11-08-2025,1
U7089,Email Marketing,CMP9033,CONV00181,6645.98,19-09-2025,1
U7092,Instagram Ads,CMP9001,CONV01458,48470.45,12-08-2025,1
U7107,Email Marketing,CMP6101,CONV00853,7649.4,29-01-2026,1
U7108,Instagram Ads,CMP3085,CONV01404,9325.36,29-09-2025,1
U7114,Google Ads,CMP5906,CONV00507,39822.32,04-07-2025,1
U7130,Facebook Ads,CMP6029,CONV00743,6366.36,12-09-2025,1
U7131,Instagram Ads,CMP3611,CONV01542,19641.81,30-10-2025,1
U7138,Email Marketing,CMP7884,CONV01577,21004.03,27-07-2025,1
U7142,YouTube Ads,CMP1299,CONV01551,20768.49,28-05-2025,1
U7145,Email Marketing,CMP5711,CONV01068,10056.18,25-09-2025,1
U7146,Instagram Ads,CMP9181,CONV00988,26426.26,06-03-2025,1
U7153,Google Ads > Instagram Ads,CMP7176 > CMP2820,CONV01146,5053.55,30-01-2025,2
U7153,Google Ads > Instagram Ads,CMP7176 > CMP2820,CONV01251,8129.83,05-03-2025,2
U7156,YouTube Ads,CMP2816,CONV00137,29649.13,12-03-2025,1
U7166,LinkedIn Ads,CMP0336,CONV01548,13821.52,09-06-2025,1
U7168,LinkedIn Ads,CMP8893,CONV01050,31208.64,20-12-2025,1
U7169,Email Marketing,CMP5869,CONV00511,35003.37,20-10-2025,1
U7170,Facebook Ads,CMP0224,CONV01214,21497.02,05-03-2025,1
U7176,Email Marketing,CMP1750,CONV00631,10058.09,01-05-2025,1
U7178,Facebook Ads,CMP6021,CONV00702,4707.79,29-09-2025,1
U7179,Google Ads,CMP2612,CONV00394,39068.63,22-04-2025,1
U7180,Instagram Ads,CMP2171,CONV00031,30778.05,31-10-2025,1
U7186,Email Marketing,CMP7274,CONV01332,38663.69,11-08-2025,1
U7193,Instagram Ads,CMP5866,CONV01246,29010.28,25-11-2025,1
U7198,Email Marketing,CMP1015,CONV01987,46414.79,13-10-2025,1
U7204,Email Marketing,CMP8261,CONV00698,41819.74,23-12-2025,1
U7213,LinkedIn Ads,CMP0111,CONV00260,41264.99,11-07-2025,1
U7214,Instagram Ads,CMP2012,CONV01152,1553.84,25-12-2025,1
U7215,Email Marketing,CMP4080,CONV01847,28577.46,01-07-2025,1
U7220,Google Ads,CMP2760,CONV00885,35863.41,31-07-2025,1
U7234,Facebook Ads,CMP1935,CONV00786,43589.39,21-09-2025,1
U7241,Instagram Ads > LinkedIn Ads,CMP0837 > CMP0285,CONV00691,48520.52,07-11-2025,2
U7241,Instagram Ads > LinkedIn Ads,CMP0837 > CMP0285,CONV01304,5443.86,02-03-2025,2
U7246,Email Marketing,CMP5296,CONV00141,14096.35,21-11-2025,1
U7248,Facebook Ads,CMP2290,CONV01657,31875.8,08-02-2025,1
U7250,Google Ads,CMP9192,CONV00678,36536.03,25-06-2025,1
U7256,LinkedIn Ads,CMP6566,CONV01845,42465.65,22-05-2025,1
U7260,LinkedIn Ads,CMP6712,CONV00809,43364.7,14-06-2025,1
U7269,YouTube Ads,CMP3392,CONV01286,25260.64,07-05-2025,1
U7270,LinkedIn Ads,CMP1481,CONV00098,45219.49,28-03-2025,1
U7273,Instagram Ads > LinkedIn Ads > Email Marketing,CMP4844 > CMP3410 > CMP8282,CONV00170,36477.31,28-07-2025,3
U7273,Instagram Ads > LinkedIn Ads > Email Marketing,CMP4844 > CMP3410 > CMP8282,CONV00280,28487.19,03-10-2025,3
U7273,Instagram Ads > LinkedIn Ads > Email Marketing,CMP4844 > CMP3410 > CMP8282,CONV01424,17221.17,08-08-2025,3
U7275,Email Marketing,CMP8642,CONV01019,14695.07,01-12-2025,1
U7279,Instagram Ads,CMP0311,CONV00812,16361.34,03-03-2025,1
U7283,YouTube Ads,CMP1969,CONV01125,23661.4,14-02-2025,1
U7290,Email Marketing,CMP4774,CONV00489,26286.32,19-07-2025,1
U7293,Google Ads,CMP3280,CONV00176,49335.45,07-03-2025,1
U7294,LinkedIn Ads > Email Marketing > YouTube Ads,CMP4236 > CMP1330 > CMP1553,CONV00826,48615.93,23-12-2025,3
U7294,LinkedIn Ads > Email Marketing > YouTube Ads,CMP4236 > CMP1330 > CMP1553,CONV01838,21533.26,24-11-2025,3
U7294,LinkedIn Ads > Email Marketing > YouTube Ads,CMP4236 > CMP1330 > CMP1553,CONV01923,34493.51,21-12-2025,3
U7296,LinkedIn Ads > Google Ads,CMP5347 > CMP6913,CONV00667,7031.74,17-09-2025,2
U7296,LinkedIn Ads > Google Ads,CMP5347 > CMP6913,CONV00774,43059.92,24-09-2025,2
U7300,LinkedIn Ads,CMP4266,CONV01482,25834.35,17-11-2025,1
U7305,Google Ads > Email Marketing,CMP2302 > CMP2933,CONV00587,16950.44,18-11-2025,2
U7305,Google Ads > Email Marketing,CMP2302 > CMP2933,CONV01321,23682.16,04-05-2025,2
U7312,YouTube Ads > Facebook Ads,CMP6341 > CMP2657,CONV00175,34852.04,05-05-2025,2
U7312,YouTube Ads > Facebook Ads,CMP6341 > CMP2657,CONV00562,6318.92,01-06-2025,2
U7319,Google Ads,CMP1252,CONV01010,29103.22,02-10-2025,1
U7325,Email Marketing,CMP1815,CONV01627,32574.19,18-03-2025,1
U7328,Facebook Ads,CMP1923,CONV00947,6876.39,16-06-2025,1
U7330,Email Marketing,CMP7797,CONV01753,48010.11,20-06-2025,1
U7332,Google Ads,CMP3225,CONV01868,38384.82,19-06-2025,1
U7350,YouTube Ads,CMP9365,CONV01824,48812.56,16-04-2025,1
U7358,YouTube Ads,CMP2270,CONV00808,4921.09,06-04-2025,1
U7363,Email Marketing,CMP2687,CONV00560,26428.96,03-12-2025,1
U7366,Facebook Ads > Facebook Ads,CMP4388 > CMP3322,CONV00319,6476.47,07-09-2025,2
U7366,Facebook Ads > Facebook Ads,CMP4388 > CMP3322,CONV01881,12294.22,19-04-2025,2
U7369,Google Ads,CMP0742,CONV01178,24116.75,16-08-2025,1
U7372,LinkedIn Ads,CMP5934,CONV00173,38272.68,27-07-2025,1
U7374,LinkedIn Ads,CMP8271,CONV00052,32064.24,06-06-2025,1
U7379,Instagram Ads,CMP3190,CONV00193,49459.99,30-10-2025,1
U7382,Instagram Ads,CMP3085,CONV00144,4674.29,14-03-2025,1
U7386,Email Marketing,CMP5923,CONV01453,24282.22,18-07-2025,1
U7392,Instagram Ads > Facebook Ads,CMP7480 > CMP8411,CONV00156,3136.22,14-07-2025,2
U7392,Instagram Ads > Facebook Ads,CMP7480 > CMP8411,CONV01942,9710.37,20-06-2025,2
U7393,YouTube Ads,CMP3955,CONV01509,5200.21,12-05-2025,1
U7394,YouTube Ads > Instagram Ads,CMP3533 > CMP4261,CONV01688,21204.31,23-05-2025,2
U7394,YouTube Ads > Instagram Ads,CMP3533 > CMP4261,CONV01826,37003.56,09-07-2025,2
U7405,LinkedIn Ads,CMP4449,CONV00579,15464.76,07-06-2025,1
U7410,Email Marketing,CMP0398,CONV01547,17586.62,24-01-2025,1
U7426,Facebook Ads,CMP5635,CONV01349,22273.22,08-12-2025,1
U7427,LinkedIn Ads,CMP5765,CONV00737,3078.89,11-01-2026,1
U7429,Google Ads,CMP3910,CONV00305,15809.86,03-12-2025,1
U7433,Instagram Ads,CMP9454,CONV01502,37789.29,12-04-2025,1
U7450,LinkedIn Ads,CMP2931,CONV00559,34740.01,17-03-2025,1
U7458,Instagram Ads,CMP1047,CONV00308,25230.7,07-10-2025,1
U7459,Facebook Ads > Facebook Ads,CMP3910 > CMP7808,CONV01097,23992.73,24-03-2025,2
U7459,Facebook Ads > Facebook Ads,CMP3910 > CMP7808,CONV01490,14020.16,24-10-2025,2
U7461,Facebook Ads,CMP6766,CONV00500,35173.39,28-11-2025,1
U7477,LinkedIn Ads,CMP7540,CONV00877,35726.57,06-07-2025,1
U7482,Google Ads,CMP5390,CONV01370,34309.08,21-05-2025,1
U7487,Instagram Ads,CMP0942,CONV01958,45203.12,27-08-2025,1
U7490,Google Ads,CMP4935,CONV00160,45304.77,21-02-2025,1
U7512,LinkedIn Ads,CMP6047,CONV00289,18232.03,24-11-2025,1
U7514,Google Ads,CMP9318,CONV00650,17507.01,31-08-2025,1
U7517,LinkedIn Ads,CMP0051,CONV01630,20963.52,24-10-2025,1
U7518,LinkedIn Ads,CMP8888,CONV01049,27861.3,13-08-2025,1
U7527,Email Marketing,CMP3598,CONV01905,7232.62,25-04-2025,1
U7530,LinkedIn Ads,CMP9276,CONV00291,42953.75,23-01-2025,1
U7533,LinkedIn Ads,CMP0208,CONV00065,9218.78,14-01-2026,1
U7541,LinkedIn Ads,CMP2064,CONV01116,13873.65,17-02-2025,1
U7546,Instagram Ads,CMP7553,CONV01899,35450.28,28-09-2025,1
U7547,LinkedIn Ads,CMP8921,CONV00226,9829.78,25-07-2025,1
U7549,Instagram Ads,CMP6219,CONV01083,43163.8,27-03-2025,1
U7565,Email Marketing,CMP9247,CONV00058,19265.64,10-04-2025,1
U7566,Instagram Ads,CMP4033,CONV01804,2684.12,12-08-2025,1
U7577,Facebook Ads,CMP2168,CONV01556,35655.35,28-05-2025,1
U7578,YouTube Ads,CMP7107,CONV00723,37448.46,10-04-2025,1
U7590,Google Ads,CMP4099,CONV01724,8930.75,18-09-2025,1
U7599,YouTube Ads > Email Marketing,CMP7525 > CMP7988,CONV00487,8794.99,15-12-2025,2
U7599,YouTube Ads > Email Marketing,CMP7525 > CMP7988,CONV00656,9654.81,08-04-2025,2
U7602,Google Ads > Email Marketing,CMP6244 > CMP6019,CONV01053,39339.44,12-08-2025,2
U7602,Google Ads > Email Marketing,CMP6244 > CMP6019,CONV01124,1884.55,16-08-2025,2
U7603,LinkedIn Ads,CMP2911,CONV01281,45410.4,14-12-2025,1
U7641,Google Ads,CMP2332,CONV01562,44177.98,14-01-2026,1
U7643,Facebook Ads > Instagram Ads,CMP4334 > CMP2143,CONV00188,12771.98,07-03-2025,2
U7643,Facebook Ads > Instagram Ads,CMP4334 > CMP2143,CONV01160,32068.28,05-02-2025,2
U7646,YouTube Ads,CMP6472,CONV01558,39426.04,16-12-2025,1
U7663,Google Ads,CMP4407,CONV01243,6207.26,04-06-2025,1
U7673,Google Ads,CMP8741,CONV00588,34381.66,13-03-2025,1
U7679,LinkedIn Ads,CMP9973,CONV00961,47654.51,01-10-2025,1
U7680,LinkedIn Ads,CMP3439,CONV00866,4750.85,21-09-2025,1
U7700,Instagram Ads,CMP5595,CONV01527,37992.18,15-10-2025,1
U7702,Instagram Ads,CMP4738,CONV01843,38733.79,09-09-2025,1
U7704,LinkedIn Ads,CMP5657,CONV00662,41356.26,27-01-2026,1
U7714,Instagram Ads,CMP4146,CONV01231,24769.87,23-11-2025,1
U7715,LinkedIn Ads,CMP2510,CONV00218,11311.38,10-10-2025,1
U7716,Google Ads,CMP4782,CONV00348,5011.28,25-09-2025,1
U7723,Facebook Ads,CMP4927,CONV01336,32544.3,19-01-2025,1
U7737,Facebook Ads,CMP5497,CONV01974,46594.07,07-06-2025,1
U7754,Facebook Ads,CMP4706,CONV01631,22994.24,08-10-2025,1
U7757,YouTube Ads > Google Ads > YouTube Ads,CMP9703 > CMP2609 > CMP9743,CONV00936,4055.25,21-07-2025,3
U7757,YouTube Ads > Google Ads > YouTube Ads,CMP9703 > CMP2609 > CMP9743,CONV01223,39276.56,24-04-2025,3
U7757,YouTube Ads > Google Ads > YouTube Ads,CMP9703 > CMP2609 > CMP9743,CONV01611,36432.23,21-09-2025,3
U7759,LinkedIn Ads > YouTube Ads,CMP6822 > CMP8026,CONV00232,42948.29,08-05-2025,2
U7759,LinkedIn Ads > YouTube Ads,CMP6822 > CMP8026,CONV01210,28548.64,02-10-2025,2
U7762,Email Marketing > Google Ads,CMP4526 > CMP8194,CONV00195,30509.9,09-10-2025,2
U7762,Email Marketing > Google Ads,CMP4526 > CMP8194,CONV01466,651.13,18-05-2025,2
U7765,Instagram Ads,CMP0372,CONV00665,37016.61,27-06-2025,1
U7773,Google Ads,CMP4529,CONV00644,33672.06,13-09-2025,1
U7775,Google Ads,CMP5450,CONV01596,44276.21,20-08-2025,1
U7785,Facebook Ads,CMP2675,CONV01840,9735.73,04-08-2025,1
U7787,LinkedIn Ads,CMP1961,CONV00508,18884.23,21-12-2025,1
U7801,Email Marketing,CMP3955,CONV00069,22684.64,27-11-2025,1
U7804,LinkedIn Ads,CMP5350,CONV00927,7219.94,27-12-2025,1
U7823,Facebook Ads,CMP9017,CONV00208,48213.74,10-12-2025,1
U7824,YouTube Ads,CMP7021,CONV01934,34924.87,22-05-2025,1
U7830,Instagram Ads,CMP2043,CONV00917,5490.05,07-09-2025,1
U7834,Google Ads,CMP9415,CONV00627,36524.49,06-09-2025,1
U7838,Email Marketing,CMP1021,CONV00201,47855.93,11-10-2025,1
U7843,Google Ads,CMP9138,CONV01477,38047.12,21-02-2025,1
U7844,Facebook Ads,CMP1818,CONV01864,17613.1,13-07-2025,1
U7849,Email Marketing,CMP4027,CONV00327,19459.26,14-02-2025,1
U7852,Email Marketing,CMP2526,CONV00265,25577.33,24-11-2025,1
U7855,Facebook Ads,CMP1193,CONV00235,47872.48,17-04-2025,1
U7862,Facebook Ads,CMP5301,CONV00758,29913.11,21-08-2025,1
U7864,Instagram Ads,CMP7146,CONV00439,38850.96,09-09-2025,1
U7876,LinkedIn Ads,CMP2948,CONV01257,9386.14,30-01-2025,1
U7885,Email Marketing,CMP1966,CONV01750,2821.05,19-11-2025,1
U7888,Facebook Ads,CMP9392,CONV00843,12536.05,09-12-2025,1
U7889,Instagram Ads,CMP1754,CONV01117,3512.81,12-01-2026,1
U7890,Email Marketing,CMP1939,CONV00450,10929.85,17-12-2025,1
U7892,Google Ads,CMP4645,CONV00453,20832.96,02-04-2025,1
U7899,YouTube Ads,CMP1149,CONV00628,46784.59,15-03-2025,1
U7902,Google Ads,CMP9828,CONV00456,30372,30-12-2025,1
U7906,Email Marketing,CMP8166,CONV00090,27787.62,11-09-2025,1
U7908,Google Ads > Google Ads,CMP3451 > CMP6132,CONV00580,17335.74,29-09-2025,2
U7908,Google Ads > Google Ads,CMP3451 > CMP6132,CONV01571,45799.13,08-02-2025,2
U7910,Email Marketing,CMP9644,CONV00269,46067.1,25-02-2025,1
U7917,YouTube Ads,CMP3584,CONV00243,827.31,21-12-2025,1
U7918,Google Ads,CMP2382,CONV01379,27785.69,31-08-2025,1
U7928,LinkedIn Ads,CMP1162,CONV01911,49404.73,14-05-2025,1
U7936,Facebook Ads,CMP5528,CONV01533,27101.73,23-05-2025,1
U7939,Facebook Ads > Instagram Ads,CMP6164 > CMP6558,CONV00705,38515.98,22-09-2025,2
U7939,Facebook Ads > Instagram Ads,CMP6164 > CMP6558,CONV01190,14488.68,12-04-2025,2
U7940,LinkedIn Ads,CMP5155,CONV00279,19505.24,28-03-2025,1
U7941,YouTube Ads,CMP0439,CONV01992,36097.26,06-06-2025,1
U7951,YouTube Ads,CMP2554,CONV01297,26499.23,03-12-2025,1
U7952,Google Ads,CMP9270,CONV01895,2016.43,06-12-2025,1
U7954,Google Ads,CMP1105,CONV00020,36305.95,18-05-2025,1
U7957,Google Ads,CMP9656,CONV01814,45739.51,09-12-2025,1
U7961,Email Marketing,CMP4552,CONV00727,44877.02,21-01-2025,1
U7989,Instagram Ads,CMP8243,CONV01308,48730.54,19-01-2025,1
U8001,Facebook Ads,CMP7551,CONV00241,47883.23,21-04-2025,1
U8016,Instagram Ads,CMP7293,CONV00943,25732.55,25-11-2025,1
U8021,LinkedIn Ads,CMP9574,CONV00802,25536.4,17-08-2025,1
U8022,Instagram Ads > LinkedIn Ads,CMP7407 > CMP7455,CONV00378,21968.72,28-02-2025,2
U8022,Instagram Ads > LinkedIn Ads,CMP7407 > CMP7455,CONV01262,44513.71,14-09-2025,2
U8023,Instagram Ads,CMP0043,CONV00092,24474.9,28-03-2025,1
U8033,LinkedIn Ads > Google Ads,CMP8519 > CMP0511,CONV00120,45013.7,10-01-2026,2
U8033,LinkedIn Ads > Google Ads,CMP8519 > CMP0511,CONV00708,17508.97,13-10-2025,2
U8034,LinkedIn Ads,CMP9764,CONV01779,29189.14,15-01-2026,1
U8039,YouTube Ads,CMP8517,CONV01763,34672.85,13-04-2025,1
U8040,YouTube Ads,CMP1454,CONV01191,35644.53,14-10-2025,1
U8050,YouTube Ads,CMP4322,CONV00752,46181.21,08-04-2025,1
U8062,LinkedIn Ads,CMP1138,CONV00624,38551.01,03-03-2025,1
U8069,Instagram Ads,CMP5904,CONV01475,26471.63,14-08-2025,1
U8072,Google Ads,CMP1346,CONV01580,8018.44,18-02-2025,1
U8085,YouTube Ads,CMP1378,CONV01265,48606.71,31-08-2025,1
U8087,Email Marketing,CMP7184,CONV00502,15923.05,17-05-2025,1
U8096,Google Ads,CMP3843,CONV00389,25829.41,10-04-2025,1
U8108,YouTube Ads,CMP5207,CONV01280,46265.24,31-08-2025,1
U8109,Email Marketing,CMP3091,CONV00300,25229.34,05-08-2025,1
U8111,Instagram Ads,CMP2023,CONV00934,3411.22,24-06-2025,1
U8115,LinkedIn Ads,CMP8702,CONV00654,37777.4,26-05-2025,1
U8116,LinkedIn Ads,CMP1302,CONV01447,23725.92,29-11-2025,1
U8117,LinkedIn Ads,CMP2869,CONV00210,46338.97,04-05-2025,1
U8120,Email Marketing,CMP7853,CONV00974,16581.94,09-01-2026,1
U8130,Email Marketing,CMP6554,CONV00168,46253.37,06-01-2026,1
U8133,Google Ads,CMP4092,CONV01802,18744.02,13-11-2025,1
U8134,Google Ads,CMP2878,CONV00306,39257.86,20-07-2025,1
U8142,Google Ads,CMP8223,CONV01817,49490.05,11-08-2025,1
U8149,LinkedIn Ads,CMP6411,CONV01457,41574.02,16-08-2025,1
U8150,Facebook Ads,CMP3461,CONV00134,19320.27,31-08-2025,1
U8152,YouTube Ads,CMP3422,CONV01031,38432.71,28-02-2025,1
U8154,Facebook Ads,CMP2786,CONV00100,23326.92,03-11-2025,1
U8155,YouTube Ads,CMP1719,CONV00387,39008.97,08-05-2025,1
U8161,Instagram Ads,CMP7548,CONV01984,10102.78,24-02-2025,1
U8163,YouTube Ads,CMP9308,CONV01394,48800.83,07-04-2025,1
U8168,LinkedIn Ads,CMP8890,CONV00087,3054.78,25-11-2025,1
U8170,Google Ads,CMP3324,CONV00563,44193.79,13-10-2025,1
U8178,Instagram Ads,CMP0266,CONV01048,20814.15,10-12-2025,1
U8180,YouTube Ads,CMP4941,CONV01009,13637.35,03-01-2026,1
U8181,Instagram Ads,CMP7184,CONV00264,12480.05,03-04-2025,1
U8183,Email Marketing,CMP0484,CONV01130,38115.51,07-01-2026,1
U8187,Google Ads,CMP6607,CONV01829,39677.43,31-12-2025,1
U8190,Email Marketing,CMP5274,CONV01372,31011.93,10-03-2025,1
U8192,LinkedIn Ads,CMP9662,CONV01506,13161.22,28-06-2025,1
U8205,Email Marketing,CMP6289,CONV00251,22135.87,23-07-2025,1
U8222,Facebook Ads > Facebook Ads,CMP9403 > CMP2993,CONV01310,26754.78,09-06-2025,2
U8222,Facebook Ads > Facebook Ads,CMP9403 > CMP2993,CONV01837,44076.55,01-05-2025,2
U8227,LinkedIn Ads,CMP3861,CONV00352,28788.53,08-11-2025,1
U8231,Facebook Ads > Email Marketing,CMP5252 > CMP4053,CONV00978,49631.31,27-11-2025,2
U8231,Facebook Ads > Email Marketing,CMP5252 > CMP4053,CONV01877,43769.61,13-10-2025,2
U8248,LinkedIn Ads,CMP7945,CONV00689,44904.31,13-05-2025,1
U8251,Email Marketing,CMP9505,CONV00661,3195.77,26-12-2025,1
U8255,Google Ads,CMP7159,CONV01113,23684.75,30-12-2025,1
U8290,YouTube Ads > Instagram Ads,CMP7101 > CMP7363,CONV00513,44205.15,02-08-2025,2
U8290,YouTube Ads > Instagram Ads,CMP7101 > CMP7363,CONV01568,41323.29,14-02-2025,2
U8298,LinkedIn Ads,CMP7015,CONV01757,22388.97,10-08-2025,1
U8306,Instagram Ads,CMP9910,CONV01334,25682.4,03-08-2025,1
U8309,YouTube Ads,CMP5410,CONV00044,16646.05,30-06-2025,1
U8310,YouTube Ads,CMP8216,CONV01663,2685.25,12-08-2025,1
U8314,LinkedIn Ads > LinkedIn Ads,CMP2382 > CMP6072,CONV00672,15130.07,17-07-2025,2
U8314,LinkedIn Ads > LinkedIn Ads,CMP2382 > CMP6072,CONV01697,35523.59,02-08-2025,2
U8316,YouTube Ads,CMP1926,CONV00643,31509.98,29-04-2025,1
U8317,Instagram Ads,CMP2122,CONV01143,21860.02,05-05-2025,1
U8318,Google Ads,CMP7434,CONV00014,42162.63,12-03-2025,1
U8327,Email Marketing,CMP0368,CONV01825,46439.75,13-02-2025,1
U8329,Email Marketing > Google Ads,CMP3551 > CMP0003,CONV00401,33737.98,14-11-2025,2
U8329,Email Marketing > Google Ads,CMP3551 > CMP0003,CONV02000,37841.88,18-01-2025,2
U8337,Facebook Ads,CMP4019,CONV01574,49569.99,04-06-2025,1
U8349,LinkedIn Ads,CMP9561,CONV00011,2832.26,13-09-2025,1
U8351,Email Marketing > Facebook Ads,CMP3579 > CMP0281,CONV01621,34229.85,31-05-2025,2
U8351,Email Marketing > Facebook Ads,CMP3579 > CMP0281,CONV01633,13749.95,06-12-2025,2
U8363,Email Marketing,CMP7123,CONV00598,15062.14,06-08-2025,1
U8375,LinkedIn Ads,CMP4175,CONV01535,13652.21,31-10-2025,1
U8379,Instagram Ads,CMP9293,CONV01071,15026.94,05-06-2025,1
U8381,LinkedIn Ads,CMP3576,CONV00368,32543.43,25-12-2025,1
U8385,Facebook Ads,CMP1993,CONV01066,18562.09,17-04-2025,1
U8398,Instagram Ads > Email Marketing,CMP1395 > CMP6334,CONV00434,11429,09-04-2025,2
U8398,Instagram Ads > Email Marketing,CMP1395 > CMP6334,CONV01564,46731.87,06-11-2025,2
U8400,LinkedIn Ads,CMP6617,CONV00865,11732.85,10-04-2025,1
U8445,Google Ads > Facebook Ads,CMP5821 > CMP3823,CONV00784,35467.04,05-12-2025,2
U8445,Google Ads > Facebook Ads,CMP5821 > CMP3823,CONV01820,14810.74,27-12-2025,2
U8447,Google Ads,CMP3491,CONV00968,31078.56,03-02-2025,1
U8457,Instagram Ads,CMP8580,CONV00581,36366.25,27-12-2025,1
U8463,Instagram Ads,CMP8553,CONV01634,1504.83,26-06-2025,1
U8467,YouTube Ads,CMP6360,CONV01511,22860.43,06-10-2025,1
U8469,Instagram Ads,CMP4934,CONV01346,45026.84,02-11-2025,1
U8471,LinkedIn Ads > LinkedIn Ads > Instagram Ads,CMP4685 > CMP2451 > CMP7542,CONV00483,39373.98,10-10-2025,3
U8471,LinkedIn Ads > LinkedIn Ads > Instagram Ads,CMP4685 > CMP2451 > CMP7542,CONV00557,32482.02,16-03-2025,3
